 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.48860222942 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -150077.10627801067 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -149388.4607396806, 45659.07421875, -103729.3865209306, 298.68779121371074, 0
2000, -149958.14715630657, 46068.76171875, -103889.38543755657, 301.36784236579075, 21.2
3000, -149603.46984917767, 45780.29296875, -103823.17688042767, 299.4807674470378, 21.1
4000, -149713.26840264446, 45547.71875, -104165.54965264446, 297.959337569619, 21.1
5000, -149202.35209710247, 45582.1171875, -103620.23490960247, 298.18436169667103, 21.1
6000, -149415.5970311845, 45135.34375, -104280.2532811845, 295.2617056090661, 21.1
7000, -149656.66755730755, 46019.9296875, -103636.73786980755, 301.04839805369926, 21
8000, -149530.62483269817, 45711.56640625, -103819.05842644817, 299.0311791559462, 21
9000, -149324.73663384563, 44699.9921875, -104624.74444634563, 292.41376795747084, 21
10000, -149009.4511037553, 45262.421875, -103747.0292287553, 296.09301209342414, 21
11000, -149625.85865838177, 45572.03125, -104053.82740838177, 298.11838255789644, 21
12000, -149373.9630895341, 46093.60546875, -103280.35762078411, 301.53036263016173, 21
13000, -149110.35728509075, 46087.6640625, -103022.69322259075, 301.4914957556164, 21
14000, -149380.1822667802, 46447.4453125, -102932.7369542802, 303.8450753829159, 21
15000, -149048.51606804974, 45768.08203125, -103280.43403679974, 299.40088720388945, 21
16000, -149269.92997796184, 45897.8125, -103372.11747796184, 300.24954451521415, 20.9
17000, -149625.7843785966, 45722.44140625, -103903.34297234661, 299.1023201018595, 20.9
18000, -149957.8739629472, 46086.74609375, -103871.1278691972, 301.4854906829549, 20.9
19000, -149957.22212273724, 45717.09765625, -104240.12446648724, 299.06736291291935, 20.9
20000, -149856.93067986614, 45761.359375, -104095.57130486614, 299.3569096292067, 20.9
21000, -149924.9047704423, 45603.2109375, -104321.69383294231, 298.3223506003822, 20.9
22000, -149672.69877678997, 45193.546875, -104479.15190178997, 295.6424527693063, 20.9
23000, -150446.4889074052, 45398.8359375, -105047.6529699052, 296.9853914444247, 21
24000, -150207.4427343095, 45193.859375, -105013.5833593095, 295.6444970493613, 21
25000, -148928.4577947343, 45310.3828125, -103618.0749822343, 296.40675797486233, 21
26000, -149566.1380468095, 45193.359375, -104372.7786718095, 295.64122620127335, 21
27000, -149755.0975805009, 45565.57421875, -104189.52336175091, 298.0761426212605, 21
28000, -148983.54731804974, 45936.1328125, -103047.41450554974, 300.50022435695615, 21
29000, -149929.60075432903, 45737.6484375, -104191.95231682903, 299.201799880035, 21
30000, -150226.21052605755, 45839.5234375, -104386.68708855755, 299.8682351779588, 21
31000, -149779.47767693645, 46016.17578125, -103763.30189568645, 301.02384113953883, 21
32000, -149096.7863622392, 45084.2734375, -104012.51292473919, 294.9276191410809, 21
33000, -149161.5457006181, 45260.3203125, -103901.2253881181, 296.0792643100544, 21
34000, -149629.22782952434, 45629.515625, -103999.71220452434, 298.4944278740103, 21
35000, -149976.08773858196, 45946.4765625, -104029.61117608196, 300.567890026776, 21
36000, -150011.5127874101, 45377.9609375, -104633.55184991009, 296.84883353675195, 21
37000, -149782.07922417767, 45162.71875, -104619.36047417767, 295.4407845418825, 21
38000, -150094.50308282024, 45440.875, -104653.62808282024, 297.260398218821, 21
39000, -150504.93461663372, 45213.36328125, -105291.57133538372, 295.77208567829285, 21
40000, -149875.11700493938, 45942.76171875, -103932.35528618938, 300.5435886476224, 21
41000, -149561.5696950639, 45887.98828125, -103673.5814138139, 300.1852774609857, 21
42000, -150103.40712029583, 45743.40625, -104360.00087029583, 299.23946574004805, 21
43000, -149889.13168389446, 45398.4921875, -104490.63949639446, 296.98314273636424, 21
44000, -150013.21345574505, 45890.53515625, -104122.67829949505, 300.2019383434337, 21
45000, -148400.54098565227, 45617.890625, -102782.65036065227, 298.41838065596494, 21
46000, -148645.27203423626, 46248.9375, -102396.33453423626, 302.5464975849907, 21
47000, -149878.00585991985, 46016.8828125, -103861.12304741985, 301.02846632316323, 21
48000, -149520.41529900677, 45519.6640625, -104000.75123650677, 297.77581232768307, 21
49000, -149900.9960256303, 45331.359375, -104569.6366506303, 296.54398027355296, 21
50000, -150241.94848687298, 45642.55859375, -104599.38989312298, 298.579751012805, 21
51000, -150389.6690068925, 46111.5546875, -104278.11431939251, 301.64778096581966, 21
52000, -149787.91014153606, 45274.57421875, -104513.33592278606, 296.1725090340622, 21
53000, -150442.88221795208, 46066.37109375, -104376.51112420208, 301.35220362337014, 21
54000, -150649.8184514726, 46150.125, -104499.69345147259, 301.90009623160574, 21
55000, -149985.63810784466, 45581.828125, -104403.80998284466, 298.1824707376202, 20.9
