 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.43251579188 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: -0.074968 e
Potential Energy after reinitialization: -152229.74306266688 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -151369.35683219813, 45509.109375, -105860.24745719813, 297.80395334085546, 0
2000, -151283.42787712, 45957.4296875, -105325.99818962, 300.7376860211713, 16.6
3000, -152378.418111495, 45887.08203125, -106491.336080245, 300.27734279698547, 16.3
4000, -152210.35585563563, 45918.80078125, -106291.55507438563, 300.4849049592593, 15.9
5000, -152377.31288688563, 45524.8671875, -106852.44569938563, 297.9070698140836, 15.6
6000, -153069.44081657313, 45925.625, -107143.81581657313, 300.5295614983593, 15.4
7000, -153062.89638297938, 45623.40234375, -107439.49403922938, 298.55186729479254, 15.3
8000, -152520.98817985438, 45551.20703125, -106969.78114860438, 298.07943331903584, 15.2
9000, -153133.48525016688, 45004.12890625, -108129.35634391688, 294.4994461329802, 15.1
10000, -153224.32948844813, 45645.9765625, -107578.35292594813, 298.6995891834355, 15.1
11000, -152888.42567985438, 45288.609375, -107599.81630485438, 296.36103844725545, 15.1
12000, -152667.02968376063, 45108.0546875, -107558.97499626063, 295.1795189565387, 15.1
13000, -152842.11098258875, 45301.171875, -107540.93910758875, 296.44324533320037, 15.1
14000, -152496.40590446375, 45496.48046875, -106999.92543571375, 297.72131190358556, 15.1
15000, -153110.9776818075, 45143.828125, -107967.1495568075, 295.41361431147755, 15
16000, -151990.51698844813, 45497.9296875, -106492.58730094813, 297.73079534720677, 15
17000, -151177.59731071375, 45629.609375, -105547.98793571375, 298.59248506275475, 15
18000, -152163.48256462, 45664.9609375, -106498.52162712, 298.823819738688, 15
19000, -152427.73720329188, 45977.8828125, -106449.85439079188, 300.87152782925824, 15
20000, -152636.18691032313, 46189.8984375, -106446.28847282313, 302.2589224006343, 15
21000, -153513.43813102625, 45680.1328125, -107833.30531852625, 298.92310193551947, 15
22000, -153012.43544547938, 44861.140625, -108151.29482047938, 293.5637548829762, 15
23000, -153409.980611495, 44988.1484375, -108421.832173995, 294.39487263472137, 15
24000, -153226.02797477625, 45121.01953125, -108105.00844352625, 295.264358712276, 15
25000, -152252.29164665125, 45821.4765625, -106430.81508415125, 299.8480316497701, 15
26000, -152099.42397087, 45358.4296875, -106740.99428337, 296.8179308226843, 15
27000, -152281.28359001063, 45822.57421875, -106458.70937126063, 299.85521452755324, 15
28000, -152517.66469352625, 45955.578125, -106562.08656852625, 300.7255697077578, 15
29000, -151978.35439079188, 45903.65625, -106074.69814079188, 300.38580169532634, 15
30000, -152402.8702599325, 46742.6640625, -105660.2061974325, 305.8761276295803, 14.9
31000, -151900.61513297938, 46062.93359375, -105837.68153922938, 301.4280858291582, 14.9
32000, -151637.42641227625, 45845.38671875, -105792.03969352625, 300.0044956885975, 14.9
33000, -152115.94984977625, 45821.5859375, -106294.36391227625, 299.8487473813642, 14.9
34000, -152271.28114860438, 46073.2109375, -106198.07021110438, 301.49533903715604, 14.9
35000, -152270.29579704188, 44981.62890625, -107288.66689079188, 294.35220991934756, 14.9
36000, -151846.74892204188, 45940.4140625, -105906.33485954188, 300.6263386346116, 14.9
37000, -152866.62099235438, 45214.67578125, -107651.94521110438, 295.8772294515219, 14.9
38000, -153451.2315880575, 45528.21484375, -107923.0167443075, 297.92897631323, 14.9
39000, -152475.371236495, 45511.5859375, -106963.785298995, 297.82015954909207, 14.9
40000, -153277.51991813563, 44833.1015625, -108444.41835563563, 293.3802719764736, 14.9
41000, -153346.64735954188, 44967.671875, -108378.97548454188, 294.2608774555786, 14.9
42000, -152679.31435172938, 45235.3984375, -107443.91591422938, 296.0128350267513, 14.9
43000, -152683.0733849325, 45606.30859375, -107076.7647911825, 298.44000867138, 14.9
44000, -151639.14418571375, 45221.4375, -106417.70668571375, 295.92147700113964, 14.9
45000, -152149.0167443075, 45671.48046875, -106477.5362755575, 298.8664824540618, 14.9
46000, -152122.70497672938, 45819.046875, -106303.65810172938, 299.83213218364523, 14.9
47000, -152637.99355094813, 45288.8359375, -107349.15761344813, 296.36252103412886, 14.9
48000, -152499.82875602625, 45882.1640625, -106617.66469352625, 300.245160437096, 14.9
49000, -152209.04945915125, 45867.375, -106341.67445915125, 300.1483833008437, 14.8
50000, -152625.265767745, 45405.05859375, -107220.207173995, 297.12306253833236, 14.8
