 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.42738883875 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: -0.112452 e
Potential Energy after reinitialization: -152312.5362755575 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -152911.43202751063, 45952.50390625, -106958.92812126063, 300.70545253759656, 0
2000, -151993.49843376063, 45779.74609375, -106213.75234001063, 299.57495448479835, 16.5
3000, -152529.95522087, 46021.2734375, -106508.68178337, 301.155468777354, 16
4000, -151981.488423995, 45796.5546875, -106184.933736495, 299.6849470936979, 15.4
5000, -151838.95082633875, 45759.73046875, -106079.22035758875, 299.4439756030876, 15.2
6000, -151914.07655876063, 45974.5078125, -105939.56874626063, 300.84944239721335, 15.1
7000, -153179.22426383875, 45634.08984375, -107545.13442008875, 298.62180449626806, 14.9
8000, -152162.29482047938, 45836.5234375, -106325.77138297938, 299.946495867637, 14.7
9000, -152390.91274040125, 46075.21875, -106315.69399040125, 301.5084778242753, 14.7
10000, -152052.30165641688, 45422.33203125, -106629.96962516688, 297.2360970065066, 14.6
11000, -152515.73134391688, 45738.484375, -106777.24696891688, 299.3049447409439, 14.3
12000, -152796.32948844813, 45388.58203125, -107407.74745719813, 297.0152426860576, 14.3
13000, -152614.76796501063, 45789.5, -106825.26796501063, 299.63878240588184, 14.2
14000, -152890.89125602625, 45366.25390625, -107524.63734977625, 296.86913119350135, 14.2
15000, -152699.67152946375, 45629.9296875, -107069.74184196375, 298.59458113385165, 14.1
16000, -152098.281392745, 45603.0234375, -106495.257955245, 298.4185111617159, 14.1
17000, -151883.01332633875, 45612.859375, -106270.15395133875, 298.4828758814949, 14.1
18000, -152317.26601188563, 45301.0703125, -107016.19569938563, 296.44258072529163, 14.1
19000, -152591.08583610438, 45620.5234375, -106970.56239860438, 298.5330282167635, 14.1
20000, -153180.44692008875, 45428.37890625, -107752.06801383875, 297.27566673892034, 14.1
21000, -152904.78798454188, 45582.39453125, -107322.39345329188, 298.28351907071, 14.1
22000, -152891.675923995, 45501.640625, -107390.035298995, 297.75507909771903, 14.1
23000, -152914.04530876063, 45362.8359375, -107551.20937126063, 296.84676458118736, 14.1
24000, -152817.01308219813, 45935.609375, -106881.40370719813, 300.59489756815884, 14.1
25000, -152874.1495568075, 45466.7421875, -107407.4073693075, 297.52670959553257, 14.1
26000, -152471.93910758875, 45319.71484375, -107152.22426383875, 296.5645874002341, 14
27000, -153049.24379508875, 45250.97265625, -107798.27113883875, 296.1147500933751, 14
28000, -153079.70400016688, 45596.1796875, -107483.52431266688, 298.37372681340264, 14
29000, -152594.121236495, 45308.578125, -107285.543111495, 296.4917105868544, 14
30000, -153009.16176383875, 45987.46484375, -107021.69692008875, 300.9342310292654, 13.9
31000, -151693.98817985438, 45533.0390625, -106160.94911735438, 297.96054518889605, 13.9
32000, -152474.00234001063, 46197.79296875, -106276.20937126063, 302.31058288461895, 13.9
33000, -151655.47987907313, 46140.83203125, -105514.64784782313, 301.937840095176, 13.9
34000, -152035.26820915125, 46063.59375, -105971.67445915125, 301.43240578056515, 13.9
35000, -152584.3604943075, 45890.3125, -106694.0479943075, 300.2984824408526, 13.9
36000, -152223.89150016688, 45510.9921875, -106712.89931266688, 297.81627414901016, 13.9
37000, -152721.27431266688, 45676.421875, -107044.85243766688, 298.89881818500714, 13.9
38000, -152928.46059196375, 45461.078125, -107467.38246696375, 297.48964492369794, 13.9
39000, -152700.72084587, 45056.88671875, -107643.83412712, 294.84468437973766, 13.9
40000, -151910.07973258875, 45791.40625, -106118.67348258875, 299.6512565850923, 13.9
41000, -151822.699361495, 45880.375, -105942.324361495, 300.2334531131648, 13.9
42000, -152210.67079704188, 45598.0703125, -106612.60048454188, 298.38609874524263, 13.8
43000, -152136.73598258875, 45745.1875, -106391.54848258875, 299.34880886292194, 13.8
44000, -152435.69008415125, 45924.875, -106510.81508415125, 300.5246536245716, 13.8
45000, -152068.00624626063, 45714.2578125, -106353.74843376063, 299.14641019286233, 13.8
46000, -153001.1749474325, 45734.59375, -107266.5811974325, 299.27948514566987, 13.8
47000, -152790.94399040125, 45715.33984375, -107075.60414665125, 299.15349082327486, 13.8
48000, -153165.07167594813, 45389.2578125, -107775.81386344813, 297.0196648848351, 13.8
49000, -153781.99306266688, 45698.96875, -108083.02431266688, 299.04636114075157, 13.8
50000, -151999.64272087, 45025.21875, -106974.42397087, 294.6374545214182, 13.8
51000, -152802.69569938563, 45118.84765625, -107683.84804313563, 295.25014632776566, 13.8
52000, -152635.83412712, 45304.66796875, -107331.16615837, 296.46612318236726, 13.8
53000, -153063.77187126063, 46012.9140625, -107050.85780876063, 301.1007664340946, 13.8
54000, -152831.74208610438, 45800.9296875, -107030.81239860438, 299.7135763574598, 13.8
55000, -153366.957173995, 45994.234375, -107372.722798995, 300.9785297025684, 13.8
56000, -152596.4327599325, 45089.6875, -107506.7452599325, 295.059327172424, 13.8
57000, -151956.06191032313, 44691.65625, -107264.40566032313, 292.45467765431414, 13.8
58000, -153638.25356071375, 46226.4296875, -107411.82387321375, 302.4979767530462, 13.8
59000, -152906.78749626063, 45340.5078125, -107566.27968376063, 296.70065308863104, 13.8
60000, -152256.72157829188, 45417.42578125, -106839.29579704188, 297.20399133214505, 13.8
61000, -152790.92226188563, 45535.640625, -107255.28163688563, 297.9775693760973, 13.8
62000, -152924.8683068075, 45361.2734375, -107563.5948693075, 296.8365398441295, 13.8
63000, -151651.34120719813, 45575.0546875, -106076.28651969813, 298.23548836838086, 13.8
64000, -152388.88905876063, 45784.8984375, -106603.99062126063, 299.60867055524653, 13.8
65000, -152453.0186974325, 45290.03125, -107162.9874474325, 296.3703429579781, 13.8
66000, -152813.79042594813, 45996.421875, -106817.36855094813, 300.99284433444933, 13.8
67000, -152308.98866813563, 46090.82421875, -106218.16444938563, 301.61059738564035, 13.8
68000, -151857.53651969813, 45556.2421875, -106301.29433219813, 298.1123825342047, 13.8
69000, -152292.83534782313, 45806.69140625, -106486.14394157313, 299.7512800753605, 13.8
70000, -152454.60585563563, 46197.76953125, -106256.83632438563, 302.31042951356307, 13.8
71000, -152745.31850212, 46366.7578125, -106378.56068962, 303.41626038820925, 13.8
72000, -152690.09438102625, 45741.6953125, -106948.39906852625, 299.3259565755977, 13.8
73000, -152616.7706505575, 45710.1171875, -106906.6534630575, 299.11931463965914, 13.8
