 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
1 warning generated.
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'MonteCarloBarostat': 10}
Initial Potential Energy: -205611.31719191407 kJ/mol
Starting energy minimization...
Energy minimization completed.
Minimized Potential Energy: -49143.5761259866 kcal/mol
Starting equilibration for 15000000 steps...
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
128000, -152720.64484931016, 45435.5390625, -107285.10578681016, 297.3225215964879, 11.9
129000, -152891.8789313127, 45358.62890625, -107533.2500250627, 296.8192344766591, 11.9
130000, -152331.42481769464, 45547.515625, -106783.90919269464, 298.05527737773673, 11.9
131000, -152227.9480777233, 45819.26171875, -106408.6863589733, 299.83353808499066, 11.9
132000, -152736.4424601031, 46179.9453125, -106556.4971476031, 302.1937908255759, 11.9
133000, -152161.06963969243, 45978.953125, -106182.11651469243, 300.87853177414286, 11.9
134000, -152067.39973761095, 45516.8515625, -106550.54817511095, 297.854616912977, 11.9
135000, -152377.96852596037, 45769.96875, -106607.99977596037, 299.51097319265904, 11.9
136000, -152249.67516410045, 45958.671875, -106291.00328910045, 300.7458146871323, 11.9
137000, -152653.9560182993, 46476.84375, -106177.1122682993, 304.13664423761816, 11.9
138000, -151994.3109636777, 45097.5390625, -106896.77190117771, 295.11070647613957, 11.9
139000, -152699.97263178034, 45749.13671875, -106950.83591303034, 299.3746518858356, 11.9
140000, -152511.89179400873, 45700.0234375, -106811.86835650873, 299.05326283826554, 11.9
141000, -152275.87884200003, 45757.1328125, -106518.74602950003, 299.426976977729, 11.9
142000, -153234.33174120577, 45492.95703125, -107741.37470995577, 297.6982551215202, 11.9
143000, -153169.22016947324, 45723.2734375, -107445.94673197324, 299.20540692568596, 11.9
144000, -152830.73581772821, 45728.4296875, -107102.30613022821, 299.23914855797676, 11.9
145000, -152544.33319192572, 45316.2890625, -107228.04412942572, 296.5421696642348, 11.9
146000, -151589.70591424228, 45428.28515625, -106161.42075799228, 297.2750532546969, 11.9
147000, -151292.4826374211, 45732.17578125, -105560.30685617111, 299.2636623650729, 11.9
148000, -152810.76076244825, 45876.7421875, -106934.01857494825, 300.20968059950536, 11.9
149000, -152190.10257684274, 46038.72265625, -106151.37992059274, 301.26965352844724, 11.9
150000, -153105.25969717468, 45399.6953125, -107705.56438467468, 297.0879661283814, 11.9
151000, -152951.77960445615, 45502.875, -107448.90460445615, 297.76315663999475, 11.9
152000, -152805.01198328374, 45088.265625, -107716.74635828374, 295.0500226617014, 11.9
153000, -152887.68386073975, 45222.8046875, -107664.87917323975, 295.93042364606526, 11.9
154000, -152493.58210574443, 45446.2890625, -107047.29304324443, 297.39286778744565, 11.9
155000, -152014.48248630163, 44813.84375, -107200.63873630163, 293.25425209223596, 11.9
156000, -152535.1033391146, 45712.1875, -106822.9158391146, 299.1328624162607, 11.9
157000, -151685.2043656792, 45724.67578125, -105960.52858442921, 299.2145836271954, 11.9
158000, -151389.20077915894, 45612.5546875, -105776.64609165894, 298.4808820577686, 11.9
159000, -151409.0488586502, 45528.50390625, -105880.5449524002, 297.93086788958567, 11.9
160000, -151827.0448754821, 45895.91015625, -105931.1347192321, 300.33511256136217, 11.9
161000, -152411.07498795312, 45576.109375, -106834.96561295312, 298.24239006589494, 11.9
162000, -151642.88736005014, 45600.34375, -106042.54361005014, 298.4009757376617, 11.9
163000, -152281.51745214695, 45300.53515625, -106980.98229589695, 296.4390787528493, 11.9
164000, -153237.08863687166, 45585.4921875, -107651.59644937166, 298.3037896119272, 11.9
165000, -152097.05089530055, 45561.8046875, -106535.24620780055, 298.14878259813054, 11.9
166000, -152146.01613874736, 45525.95703125, -106620.05910749736, 297.91420156818145, 11.9
167000, -152387.88145329876, 45715.3984375, -106672.48301579876, 299.15387425091455, 11.9
168000, -152632.93482133263, 45033.04296875, -107599.89185258263, 294.68865489223526, 11.9
169000, -152761.3405379599, 45892.47265625, -106868.86788170991, 300.312618139835, 11.9
170000, -152384.90735551904, 45438.75, -106946.15735551904, 297.3435334311417, 11.9
171000, -153014.94646780397, 45557.3046875, -107457.64178030397, 298.119335355404, 11.9
172000, -152491.46943056872, 45545.1953125, -106946.27411806872, 298.04009364320586, 11.9
173000, -153357.0249724638, 46142.52734375, -107214.49762871381, 301.9489339348837, 11.9
174000, -152226.20370729518, 45828.8046875, -106397.39901979518, 299.89598566657133, 11.9
175000, -153507.52021214252, 46083.80078125, -107423.71943089252, 301.56463719256544, 11.9
176000, -153088.4969655106, 46119.57421875, -106968.9227467606, 301.7987325475043, 11.9
177000, -152094.52270096258, 45404.7109375, -106689.81176346258, 297.120787534337, 11.9
178000, -152208.0799789946, 46462.17578125, -105745.90419774459, 304.04065951848787, 11.9
179000, -152849.14777632096, 45759.953125, -107089.19465132096, 299.44543262811834, 11.9
180000, -153153.6164036607, 45183.28125, -107970.33515366071, 295.6717889221876, 11.9
181000, -153238.24307460355, 45902.45703125, -107335.78604335355, 300.3779542096345, 11.9
182000, -152134.9423250326, 45833.1171875, -106301.8251375326, 299.9242059408509, 11.9
183000, -152125.75626728206, 46195.8125, -105929.94376728206, 302.29762303039814, 11.9
184000, -152445.14197386024, 45831.671875, -106613.47009886024, 299.91474805907245, 11.9
185000, -152595.21131564386, 45946.953125, -106648.25819064386, 300.66912915919863, 11.9
186000, -152291.20898713067, 45375.921875, -106915.28711213067, 296.9323967540466, 11.9
187000, -152014.48458061065, 46006.3125, -106008.17208061065, 301.05756692002535, 11.9
188000, -152226.05421990977, 45701.65625, -106524.39796990977, 299.063947688491, 11.9
189000, -151631.0504595257, 45579.5703125, -106051.4801470257, 298.26503785847797, 11.9
190000, -151834.21965970492, 45735.6015625, -106098.61809720492, 299.28608010107223, 11.9
191000, -152387.94608963226, 45858.7734375, -106529.17265213226, 300.09209612334035, 11.9
192000, -152439.3383494811, 45526.8125, -106912.52584948111, 297.9197996117206, 11.9
193000, -153087.56262942427, 45157.98046875, -107929.58216067427, 295.5062248673788, 11.9
194000, -152049.17361568564, 45739.8203125, -106309.35330318564, 299.3136868911283, 11.9
195000, -151967.5275220755, 45848.15234375, -106119.37517832551, 300.02259347318983, 11.9
196000, -152613.26997698797, 45374.03125, -107239.23872698797, 296.92002482220664, 11.9
197000, -153373.96524984547, 45720.7734375, -107653.19181234547, 299.18904734639347, 11.9
198000, -153286.02124791904, 45301.30859375, -107984.71265416904, 296.4441399976929, 11.9
199000, -153001.09631064654, 45669.59375, -107331.50256064654, 298.85413608406446, 11.9
200000, -152417.74986453817, 45115.58203125, -107302.16783328817, 295.2287766273148, 11.9
201000, -153110.9215577256, 45361.640625, -107749.28093272561, 296.8389426573381, 11.9
