 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.49165398724 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.8
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149819.50532586224 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -148962.4689489091, 45423.2734375, -103539.19551140911, 297.1452541447242, 0
2000, -150827.793900081, 45663.28125, -105164.51265008099, 298.7153123339509, 15.4
3000, -150615.50239617474, 45617.71875, -104997.78364617474, 298.41725630193474, 15.5
4000, -150533.87348992474, 44932.15625, -105601.71723992474, 293.93251471731753, 15.5
5000, -150326.29463250286, 46189.21875, -104137.07588250286, 302.1558356664838, 15.4
6000, -149506.418900081, 45261.66015625, -104244.75874383099, 296.08802916079014, 15.3
7000, -150126.63423211224, 45548.4375, -104578.19673211224, 297.96403941374547, 15
8000, -149514.61470086224, 45290.31640625, -104224.29829461224, 296.2754896418319, 14.8
9000, -149808.891556331, 45707.8828125, -104101.00874383099, 299.0070822047981, 14.6
10000, -149377.22724969036, 45703.2109375, -103674.01631219036, 298.9765202179761, 14.5
11000, -149981.1123815263, 45578.61328125, -104402.4991002763, 298.1614402065546, 14.4
12000, -150395.7296910966, 45677.32421875, -104718.40547234661, 298.8071771689216, 14.3
13000, -150066.81977898724, 45875.6015625, -104191.21821648724, 300.10424731030633, 14.3
14000, -150495.5128942216, 45604.40625, -104891.10664422161, 298.3301699715925, 14.2
15000, -149237.0910192216, 45455.96875, -103781.12226922161, 297.35913694547656, 14.2
16000, -149096.44673211224, 45820.45703125, -103275.98970086224, 299.7435085411043, 14.2
17000, -148778.72627312786, 45906.65234375, -102872.07392937786, 300.30737208726936, 14.1
18000, -148503.76606804974, 46363.0546875, -102140.71138054974, 303.29301755406834, 14.1
19000, -149649.950150081, 45654.67578125, -103995.27436883099, 298.6590179719369, 14.1
20000, -149659.04072625286, 45701.53125, -103957.50947625286, 298.96553221268056, 14.1
21000, -149769.51240594036, 46019.96484375, -103749.54756219036, 301.04862803520547, 14.1
22000, -149503.15303094036, 45830.4140625, -103672.73896844036, 299.80864441435614, 14.1
23000, -149347.9718785966, 45159.828125, -104188.14375359661, 295.4218749513739, 14.1
24000, -149179.3996129716, 46021.2890625, -103158.11055047161, 301.0572906719384, 14.1
25000, -149515.81123406536, 45778.7421875, -103737.06904656536, 299.47062270726497, 14
26000, -150726.36885125286, 45706.9609375, -105019.40791375286, 299.0010515786359, 14.1
27000, -149499.78584344036, 45420.0859375, -104079.69990594036, 297.1244024881634, 14
28000, -149070.223587581, 45579.01171875, -103491.21186883099, 298.1640466636246, 14.1
29000, -149538.6701207841, 45742.81640625, -103795.85371453411, 299.23560716144425, 14.1
30000, -148862.57783562786, 45436.703125, -103425.87471062786, 297.233107080087, 14.1
31000, -149839.22895867474, 45706.3125, -104132.91645867474, 298.99680969752177, 14.1
32000, -149675.06611687786, 45340.5234375, -104334.54267937786, 296.6039287861653, 14.1
33000, -149609.422806331, 45467.140625, -104142.28218133099, 297.4322199574421, 14.1
34000, -148959.88813836224, 45601.625, -103358.26313836224, 298.31197587910316, 14.1
35000, -150085.44502312786, 45307.9921875, -104777.45283562786, 296.3911192324417, 14.1
36000, -150042.59028679974, 45414.83984375, -104627.75044304974, 297.09008413674036, 14.1
37000, -149850.7677770341, 46033.109375, -103817.65840203411, 301.13461556501807, 14.1
38000, -149988.22822625286, 45769.28125, -104218.94697625286, 299.4087321286005, 14.1
39000, -149638.31391961224, 46075.3046875, -103563.00923211224, 301.4106444794419, 14.1
40000, -149323.95845086224, 45733.6640625, -103590.29438836224, 299.175735309334, 14.1
41000, -150074.48616082317, 45360.19921875, -104714.28694207317, 296.732641769127, 14.1
42000, -149687.73408562786, 45763.0625, -103924.67158562786, 299.36805095550636, 14.1
43000, -148357.368118831, 45252.75, -103104.61811883099, 296.02974162572247, 14.1
44000, -149130.625931331, 45657.5859375, -103473.03999383099, 298.6780553299489, 14.1
45000, -148405.38838250286, 45734.1640625, -102671.22432000286, 299.179006157422, 14.1
46000, -148883.48872429974, 45764.703125, -103118.78559929974, 299.378783425795, 14.1
47000, -148891.71919304974, 45500.25, -103391.46919304974, 297.64881142926737, 14.1
48000, -149470.149368831, 45957.2265625, -103512.92280633099, 300.6382132606674, 14.1
49000, -149293.69599969036, 45215.8828125, -104077.81318719036, 295.78856768623615, 14.1
50000, -148661.05903679974, 45745.53125, -102915.52778679974, 299.25336684442186, 14.1
51000, -149495.08735711224, 45772.3203125, -103722.76704461224, 299.42861275213517, 14.1
52000, -148544.13545281536, 45692.7265625, -102851.40889031536, 298.9079346221315, 14.1
53000, -148752.83833367474, 44992.40234375, -103760.43598992474, 294.3266263584172, 14.1
54000, -149750.5441442216, 45479.83203125, -104270.71211297161, 297.51524328117506, 14.1
55000, -149621.4621129716, 45711.5390625, -103909.92305047161, 299.0310002814414, 14.1
56000, -149385.913040706, 45418.25, -103967.66304070599, 297.1123923428404, 14.1
