 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.4880681718 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.65
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149820.57099969036 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -149631.71469170696, 45625.93359375, -104005.78109795696, 298.47099531388, 0
2000, -150975.78981072552, 46459.61328125, -104516.17652947552, 303.92467453755677, 25.9
3000, -149739.9817968095, 46034.5859375, -103705.3958593095, 301.14427478827787, 25.9
4000, -149111.48547417767, 46202.1640625, -102909.32141167767, 302.24051996776143, 25.9
5000, -149838.74801690227, 45471.27734375, -104367.47067315227, 297.45928111467, 25.9
6000, -149582.0833745683, 45708.5703125, -103873.51306206829, 299.011579620919, 25.9
7000, -149710.0677190507, 45611.6484375, -104098.41928155071, 298.3775461618667, 25.9
8000, -150021.57730157024, 45684.96875, -104336.60855157024, 298.85718536976657, 26
9000, -150302.58860833294, 46099.4453125, -104203.14329583294, 301.5685651136892, 26
10000, -149337.0971532548, 45133.5859375, -104203.51121575481, 295.2502065337569, 26
11000, -149560.21733147747, 46024.52734375, -103535.68998772747, 301.0784745240082, 26
12000, -149663.5328679765, 45294.5, -104369.0328679765, 296.30285744106794, 26.1
13000, -149814.22254998333, 45167.9765625, -104646.24598748333, 295.47517955380755, 26.1
14000, -150520.5316167558, 45439.3046875, -105081.22692925579, 297.25012571154474, 26.1
15000, -149920.19279534466, 45077.52734375, -104842.66545159466, 294.883488245394, 26.2
16000, -149935.81498772747, 45527.7265625, -104408.08842522747, 297.82855475310157, 26.2
17000, -150325.31254632122, 45895.74609375, -104429.56645257122, 300.23602671335055, 26.2
18000, -149703.18244988567, 44944.984375, -104758.19807488567, 294.0164324135745, 26.2
19000, -149057.79801995403, 45582.16015625, -103475.63786370403, 298.1846427851786, 26.2
20000, -150187.95665032513, 46168.015625, -104019.94102532513, 302.0171312647534, 26.3
21000, -150717.9363103593, 45788.3671875, -104929.5691228593, 299.5335865329584, 26.3
22000, -149604.8994909013, 45690.390625, -103914.5088659013, 298.89265362872055, 26.2
23000, -149949.0710912431, 45827.2421875, -104121.8289037431, 299.78789497179804, 26.2
24000, -149217.17214257366, 45756.59375, -103460.57839257366, 299.3257343583682, 26.2
