 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.49067742474 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.0
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149808.51826531536 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -148760.2128453935, 45713.90625, -103046.30659539349, 299.04648570285786, 0
2000, -149743.1846471513, 45812.65625, -103930.5283971513, 299.6924782002318, 15.1
3000, -149503.04365594036, 45608.78125, -103894.26240594036, 298.35878989236227, 15
4000, -149391.0878453935, 45679.03125, -103712.05659539349, 298.818344048722, 15.1
5000, -149179.3105016435, 45451.99609375, -103727.31440789349, 297.33314903527764, 15.1
6000, -149146.0988317216, 45379.98046875, -103766.11836297161, 296.86204469660726, 15.1
7000, -149192.19477898724, 45606.7734375, -103585.42134148724, 298.345655393009, 15
8000, -150221.72920281536, 45759.8828125, -104461.84639031536, 299.3472504059469, 14.9
9000, -150288.5292516435, 45616.52734375, -104672.00190789349, 298.4094624842251, 14.8
10000, -150315.313431331, 46015.81640625, -104299.49702508099, 301.0214902174756, 14.7
11000, -150189.08247429974, 45808.6171875, -104380.46528679974, 299.6660558805212, 14.6
12000, -149797.7519078935, 45774.8359375, -104022.91597039349, 299.4450692065778, 14.5
13000, -149336.5390172685, 45137.93359375, -104198.60542351849, 295.2786475800218, 14.5
14000, -149292.2814489091, 45692.921875, -103599.35957390911, 298.9092122971659, 14.4
15000, -149271.004837581, 46105.4921875, -103165.51265008099, 301.608121932753, 14.3
16000, -149192.092728206, 45721.73828125, -103470.35444695599, 299.0977204717358, 14.3
17000, -150306.57490594036, 45892.69921875, -104413.87568719036, 300.21609498281447, 14.2
18000, -149994.94575554974, 45689.28515625, -104305.66059929974, 298.88542198802605, 14.2
19000, -149382.2013707841, 45285.3671875, -104096.83418328411, 296.2431133564611, 14.1
20000, -149518.1759801591, 45402.296875, -104115.87910515911, 297.0080318460336, 14.1
21000, -149420.3732457841, 45756.265625, -103664.10762078411, 299.3235878643105, 14
22000, -149737.2121129716, 45898.7578125, -103838.45430047161, 300.25572846238043, 14
23000, -149218.76826531536, 46088.953125, -103129.81514031536, 301.4999284108432, 13.9
24000, -149029.2296910966, 46189.1015625, -102840.12812859661, 302.1550690614632, 13.9
25000, -149719.46553094036, 45540.80859375, -104178.65693719036, 297.9141334269032, 13.9
26000, -149452.12336785442, 45336.4921875, -104115.63118035442, 296.577557573456, 13.8
27000, -149662.5080114091, 45428.69140625, -104233.81660515911, 297.18069685017747, 13.8
28000, -149645.895462581, 44676.7109375, -104969.18452508099, 292.2614690933747, 13.8
29000, -150246.23701531536, 45747.1484375, -104499.08857781536, 299.26394599370644, 13.8
30000, -149518.3332067216, 45155.6015625, -104362.73164422161, 295.3942260636303, 13.7
31000, -149425.7248082841, 45579.8671875, -103845.85762078411, 298.16964288027515, 13.7
32000, -149810.16743523724, 45633.0234375, -104177.14399773724, 298.5173749176274, 13.7
33000, -149776.22334344036, 45293.90625, -104482.31709344036, 296.29897330896347, 13.7
34000, -149407.72993523724, 45181.5234375, -104226.20649773724, 295.5637990941909, 13.6
35000, -149760.5666051591, 46229.49609375, -103531.07051140911, 302.41931781207023, 13.6
36000, -149656.379837581, 44921.4296875, -104734.95015008099, 293.8623448044303, 13.6
37000, -149346.8722692216, 45792.5234375, -103554.34883172161, 299.56077545768966, 13.6
38000, -150118.44673211224, 45421.26171875, -104697.18501336224, 297.1320940918703, 13.6
39000, -149634.9218297685, 46360.41015625, -103274.51167351849, 303.2757178341031, 13.5
40000, -150266.49556023724, 46010.12890625, -104256.36665398724, 300.98428432047496, 13.5
41000, -149237.52314812786, 45321.515625, -103916.00752312786, 296.47958545182104, 13.5
42000, -149079.1056676591, 45152.25390625, -103926.85176140911, 295.3723267135413, 13.5
43000, -149882.9230504716, 45868.2578125, -104014.66523797161, 300.05620672901426, 13.5
44000, -149306.38520867474, 45454.1015625, -103852.28364617474, 297.3469223721481, 13.5
45000, -149176.62861687786, 45652.9765625, -103523.65205437786, 298.64790219913795, 13.5
46000, -149643.75557000286, 45904.515625, -103739.23994500286, 300.29339432239345, 13.4
47000, -149819.23188836224, 46224.4609375, -103594.77095086224, 302.3863793496843, 13.4
48000, -150168.4131627763, 45638.74609375, -104529.6670690263, 298.55481079613423, 13.4
49000, -150080.42036492474, 46131.35546875, -103949.06489617474, 301.7773116608034, 13.4
50000, -149984.8839879716, 45247.34765625, -104737.53633172161, 295.994401134272, 13.4
51000, -149381.35029656536, 45358.015625, -104023.33467156536, 296.7183573622428, 13.4
52000, -149894.6095739091, 45222.4609375, -104672.14863640911, 295.83159978139344, 13.4
53000, -150678.15596062786, 45870.99609375, -104807.15986687786, 300.07411973299605, 13.4
54000, -150624.78486687786, 45306.2109375, -105318.57392937786, 296.3794668361283, 13.4
55000, -150531.2033239091, 45303.3984375, -105227.80488640911, 296.36106831563353, 13.3
56000, -150370.81221062786, 45160.640625, -105210.17158562786, 295.42719007951683, 13.3
57000, -149750.89595086224, 45163.40625, -104587.48970086224, 295.4452819580034, 13.3
58000, -149104.48799187786, 45491.953125, -103612.53486687786, 297.5945357938076, 13.3
59000, -148678.9044957841, 45670.3828125, -103008.52168328411, 298.7617685982004, 13.3
60000, -149386.24775750286, 45315.5703125, -104070.67744500286, 296.440693023775, 13.3
61000, -150055.42524773724, 46154.4375, -103900.98774773724, 301.92830729636444, 13.3
62000, -149382.1496129716, 45664.203125, -103717.94648797161, 298.7213429601131, 13.3
63000, -150258.44184929974, 45211.40625, -105047.03559929974, 295.7592833744485, 13.3
64000, -149689.0871129716, 45934.15625, -103754.93086297161, 300.4872942856084, 13.3
65000, -150220.6554723466, 45382.2734375, -104838.38203484661, 296.8770446015107, 13.2
66000, -149798.95063836224, 45479.6796875, -104319.27095086224, 297.51424669464825, 13.2
67000, -149567.66743523724, 45951.46875, -103616.19868523724, 300.60054740065436, 13.2
68000, -149395.33149773724, 46038.0, -103357.33149773724, 301.1666085478786, 13.2
69000, -149958.28559929974, 45578.8515625, -104379.43403679974, 298.16299897009645, 13.2
70000, -149929.9318395341, 46191.6484375, -103738.28340203411, 302.17172994391126, 13.2
71000, -149256.0487828935, 45795.921875, -103460.12690789349, 299.5830070032876, 13.2
72000, -149191.21943719036, 45676.890625, -103514.32881219036, 298.80434073034536, 13.2
73000, -149456.5370641435, 45540.5625, -103915.97456414349, 297.9125235563599, 13.2
74000, -150290.81318719036, 45410.1796875, -104880.63349969036, 297.0595988104205, 13.2
75000, -149652.0392614091, 46060.0703125, -103591.96894890911, 301.31098582676157, 13.2
76000, -149168.6718297685, 45668.84375, -103499.82807976849, 298.75170051892957, 13.2
77000, -150494.0431676591, 45992.9765625, -104501.06660515911, 300.87207889895717, 13.2
78000, -149926.7091832841, 45847.765625, -104078.94355828411, 299.9221530644089, 13.2
79000, -149698.2323766435, 46016.828125, -103681.40425164349, 301.0281085741536, 13.2
80000, -149613.87739617474, 45757.30078125, -103856.57661492474, 299.3303595419926, 13.2
81000, -149053.610306331, 45964.4453125, -103089.16499383099, 300.68543612993744, 13.2
82000, -148857.35615594036, 45962.265625, -102895.09053094036, 300.6711772765539, 13.2
83000, -149006.95771844036, 46854.4375, -102152.52021844036, 306.50749461952176, 13.2
