 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.49292046673 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.6
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149818.00930840618 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -149801.86999566204, 45527.8125, -104274.05749566204, 297.8291169301167, 0
2000, -148880.86888177044, 45718.74609375, -103162.12278802044, 299.07814649020935, 17.9
3000, -149083.55436761028, 45749.35546875, -103334.19889886028, 299.2783837215947, 17.9
4000, -149358.83004815227, 45959.19140625, -103399.63864190227, 300.65106667151304, 17.9
5000, -149377.01715142376, 45880.48046875, -103496.53668267376, 300.1361636326647, 17.9
6000, -148409.20895440227, 45429.7734375, -102979.43551690227, 297.1877751698678, 17.9
7000, -149340.2549367631, 45967.7890625, -103372.46587426311, 300.70730992652574, 18
8000, -148900.92498833782, 45363.21484375, -103537.71014458782, 296.75236907165754, 18
9000, -149459.7492528642, 46283.4765625, -103176.27269036419, 302.77244163806745, 18
10000, -149286.46719414837, 46243.59375, -103042.87344414837, 302.5115403960505, 18
11000, -149623.25660760052, 45731.60546875, -103891.65113885052, 299.1622686144718, 18
12000, -149536.49055535442, 45741.6875, -103794.80305535442, 299.22822219974563, 18
13000, -149497.7871785844, 45837.265625, -103660.5215535844, 299.85346525456157, 18
14000, -149445.3113103593, 46363.09765625, -103082.2136541093, 303.2932986425759, 18
15000, -149297.91815240032, 45702.24609375, -103595.67205865032, 298.97020850330637, 18
16000, -149621.73309380657, 45531.78125, -104089.95184380657, 297.85507928681494, 18
17000, -149401.39421898968, 45366.12109375, -104035.27312523968, 296.7713808761689, 18
18000, -149668.79686028606, 45363.69921875, -104305.09764153606, 296.75553770574277, 18
19000, -150004.53869683392, 46313.68359375, -103690.85510308392, 302.9700468588821, 18
20000, -149965.9430242265, 45794.75, -104171.1930242265, 299.5753409530814, 18
21000, -149183.4954839433, 45630.7890625, -103552.70642144329, 298.50275831523425, 18
22000, -148668.0992589677, 45459.91015625, -103208.1891027177, 297.38492042767, 18
23000, -149703.13378960735, 45471.2265625, -104231.90722710735, 297.458948919161, 18
24000, -148866.29841668255, 46543.046875, -102323.25154168255, 304.470471758736, 18
25000, -149598.50364739544, 46310.31640625, -103288.18724114544, 302.94801974128967, 18
