 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.489212581 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149856.1398473466 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
85000, -149709.77998406536, 46090.234375, -103619.54560906536, 301.50830995906864, 14.6
86000, -149898.346634456, 45820.25, -104078.09663445599, 299.74215420556783, 14.6
87000, -149770.24287469036, 45448.1171875, -104322.12568719036, 297.30777440909515, 14.6
88000, -149535.3888707841, 45142.0546875, -104393.33418328411, 295.3056065232468, 14.6
89000, -150383.8905797685, 45839.421875, -104544.46870476849, 299.8675707869409, 14.6
90000, -150395.21748406536, 45923.81640625, -104471.40107781536, 300.41965416928923, 14.6
91000, -149880.57661492474, 45522.4609375, -104358.11567742474, 297.79410863417513, 14.6
92000, -148701.01435906536, 45608.56640625, -103092.44795281536, 298.35738444982445, 14.6
93000, -149349.8781285966, 45705.76953125, -103644.10859734661, 298.99325776092627, 14.6
94000, -149044.38545281536, 45767.9609375, -103276.42451531536, 299.4000950453682, 14.6
95000, -149536.01533562786, 45639.9453125, -103896.07002312786, 298.5626557208452, 14.6
96000, -149746.340775081, 45678.3125, -104068.02827508099, 298.8136422045955, 14.6
97000, -149399.2902379716, 45163.90625, -104235.38398797161, 295.4485528060914, 14.6
98000, -149494.618118831, 46235.85546875, -103258.76265008099, 302.460918911189, 14.6
99000, -149651.87178094036, 45722.89453125, -103928.97724969036, 299.1052843079392, 14.6
100000, -148919.725540706, 45382.3359375, -103537.38960320599, 296.8774534575217, 14.6
101000, -149445.4464879716, 45827.5703125, -103617.87617547161, 299.7900414658557, 14.6
102000, -148958.63423211224, 45743.86328125, -103214.77095086224, 299.2424554996285, 14.6
103000, -148858.426712581, 45549.11328125, -103309.31343133099, 297.96846016936433, 14.6
104000, -148436.01545769817, 45754.6171875, -102681.39827019817, 299.31280428702047, 14.6
105000, -149799.8671422685, 45768.21484375, -104031.65229851849, 299.4017560229129, 14.6
106000, -149171.6837926591, 45262.6015625, -103909.08223015911, 296.09418755445574, 14.6
107000, -150148.0246129716, 45628.671875, -104519.35273797161, 298.4889083178618, 14.6
108000, -148920.46235711224, 45483.76953125, -103436.69282586224, 297.54100120986783, 14.6
109000, -148889.59736687786, 46137.07421875, -102752.52314812786, 301.81472198580957, 14.6
110000, -148947.82759148724, 46298.12109375, -102649.70649773724, 302.86824171214397, 14.6
111000, -148810.07099969036, 45718.9921875, -103091.07881219036, 299.07975636075264, 14.6
112000, -148434.8554235185, 45264.96875, -103169.88667351849, 296.10967297587223, 14.6
113000, -149781.4999547685, 45798.7890625, -103982.71089226849, 299.601763272792, 14.6
114000, -148876.85810906536, 45345.08203125, -103531.77607781536, 296.63374972146727, 14.6
115000, -149283.96626336224, 45529.70703125, -103754.25923211224, 297.84151037795004, 14.6
116000, -148503.8214879716, 46249.86328125, -102253.95820672161, 302.55255376465357, 14.6
117000, -149302.1972203935, 45884.84765625, -103417.34956414349, 300.1647324464331, 14.6
118000, -149719.2140660966, 45642.4609375, -104076.75312859661, 298.57911217528783, 14.6
119000, -148981.9416051591, 45174.0078125, -103807.93379265911, 295.51463415886866, 14.6
120000, -149114.99971062786, 46269.8125, -102845.18721062786, 302.6830554926634, 14.6
121000, -148326.940384456, 45185.58203125, -103141.35835320599, 295.59034918140503, 14.6
122000, -149776.77021844036, 45851.89453125, -103924.87568719036, 299.9491631146354, 14.6
123000, -149668.104446956, 45403.24609375, -104264.85835320599, 297.0142413467006, 14.6
124000, -149410.5468297685, 46196.8984375, -103213.64839226849, 302.206073848835, 14.6
125000, -149323.03266961224, 46249.01953125, -103074.01313836224, 302.54703420850507, 14.6
126000, -148882.8205114091, 45753.015625, -103129.80488640911, 299.30232735173865, 14.6
127000, -149092.71821648724, 45832.046875, -103260.67134148724, 299.81932577764337, 14.6
128000, -148718.1886754716, 45705.17578125, -103013.01289422161, 298.98937362882185, 14.6
129000, -149733.44380242474, 45751.92578125, -103981.51802117474, 299.2951979250469, 14.6
130000, -149908.63545281536, 45749.66796875, -104158.96748406536, 299.28042800164974, 14.6
131000, -150270.4745641435, 45812.4609375, -104458.01362664349, 299.6912005251974, 14.6
132000, -150330.82954461224, 46179.79296875, -104151.03657586224, 302.09417506932544, 14.6
133000, -149741.46333367474, 46013.515625, -103727.94770867474, 301.0064392055708, 14.6
134000, -150045.7245641435, 45775.09375, -104270.63081414349, 299.4467557376231, 14.6
135000, -149984.36274773724, 45906.94140625, -104077.42134148724, 300.3092630463202, 14.6
136000, -149102.37861687786, 46157.6796875, -102944.69892937786, 301.9495167019349, 14.6
137000, -148783.03486687786, 45732.86328125, -103050.17158562786, 299.17049684169314, 14.6
138000, -148915.63545281536, 45990.359375, -102925.27607781536, 300.8549580534967, 14.6
139000, -149146.74580437786, 45080.171875, -104066.57392937786, 294.90078796535926, 14.6
140000, -148696.983353206, 46158.453125, -102538.53022820599, 301.9545762950709, 14.6
141000, -149630.16572625286, 45780.0703125, -103850.09541375286, 299.4793108974987, 14.6
142000, -150030.2277379716, 45759.8671875, -104270.36055047161, 299.34714819194414, 14.6
143000, -149886.22432000286, 45335.0078125, -104551.21650750286, 296.5678472431949, 14.6
144000, -149489.145462581, 46081.16796875, -103407.97749383099, 301.4490002839735, 14.6
145000, -149694.0509801591, 45525.77734375, -104168.27363640911, 297.81580355625863, 14.6
146000, -148817.32368523724, 45482.94921875, -103334.37446648724, 297.5356349747235, 14.6
147000, -149722.10517937786, 45806.12890625, -103915.97627312786, 299.64977830058336, 14.6
148000, -149805.1418004716, 45613.171875, -104191.96992547161, 298.38751202713473, 14.6
149000, -149699.20088250286, 45362.41015625, -104336.79072625286, 296.747105050516, 14.6
150000, -149642.42353875286, 45330.05859375, -104312.36494500286, 296.5354709578241, 14.6
151000, -149596.55439812786, 45340.4921875, -104256.06221062786, 296.60372435815975, 14.6
152000, -149372.30610711224, 46044.12890625, -103328.17720086224, 301.20670199045685, 14.6
153000, -149797.0097203935, 45712.90625, -104084.10347039349, 299.0399440066819, 14.6
154000, -149803.918900081, 45779.296875, -104024.62202508099, 299.4742513043626, 14.6
155000, -150034.11299187786, 45822.203125, -104211.90986687786, 299.7549309559115, 14.6
156000, -149829.11470086224, 46081.0, -103748.11470086224, 301.4479014834439, 14.6
157000, -150157.45173699505, 45681.9609375, -104475.49079949505, 298.8375091742374, 14.6
158000, -148993.9667516435, 46021.7421875, -102972.22456414349, 301.0602548780182, 14.6
159000, -148853.0177770341, 46123.953125, -102729.06465203411, 301.7288877770011, 14.6
160000, -150269.258743831, 45787.59375, -104481.66499383099, 299.52852693982237, 14.6
161000, -149576.12275750286, 45607.37890625, -103968.74385125286, 298.3496161856155, 14.6
162000, -149026.52778679974, 45609.1328125, -103417.39497429974, 298.36108970742407, 14.6
163000, -149657.28486687786, 45859.25390625, -103798.03096062786, 299.99730590993016, 14.6
164000, -148980.75361687786, 45632.46875, -103348.28486687786, 298.5137463205298, 14.6
165000, -149722.36982781536, 45414.328125, -104308.04170281536, 297.0867366281504, 14.6
166000, -149832.22407586224, 45633.9453125, -104198.27876336224, 298.5234055437896, 14.6
167000, -150276.0292516435, 45735.7265625, -104540.30268914349, 299.1892275576969, 14.6
168000, -149539.2150426591, 45912.890625, -103626.32441765911, 300.34818102786693, 14.6
169000, -149825.8319860185, 45219.234375, -104606.59761101849, 295.8104925898258, 14.6
170000, -149849.3478551591, 46128.0, -103721.34785515911, 301.75536120371305, 14.6
171000, -149118.55513054974, 45686.1328125, -103432.42231804974, 298.8648003129714, 14.6
172000, -149144.1720739091, 45686.4609375, -103457.71113640911, 298.86694680702914, 14.6
173000, -149447.7597203935, 46346.5078125, -103101.25190789349, 303.1847729251571, 14.6
174000, -149207.331009456, 45800.1328125, -103407.19819695599, 299.61055367702846, 14.6
175000, -149695.1593785966, 45221.60546875, -104473.55390984661, 295.8260035647429, 14.5
176000, -149127.34346062786, 45588.21875, -103539.12471062786, 298.2242762647445, 14.5
177000, -149440.97822625286, 45167.56640625, -104273.41182000286, 295.47249643623536, 14.5
178000, -150032.39692742474, 45211.359375, -104821.03755242474, 295.7589767324402, 14.5
179000, -150187.01704461224, 45626.546875, -104560.47016961224, 298.4750072134879, 14.5
180000, -149399.19966179974, 46307.4140625, -103091.78559929974, 302.929033490279, 14.5
181000, -149495.8185582841, 45681.6015625, -103814.21699578411, 298.83515825217415, 14.5
182000, -149518.0607457841, 45632.7421875, -103885.31855828411, 298.5155350655779, 14.5
183000, -149607.631790706, 45617.96875, -103989.66304070599, 298.4188917259787, 14.5
184000, -149441.18306023724, 45621.64453125, -103819.53852898724, 298.4429375701254, 14.5
185000, -149190.23384148724, 45204.0703125, -103986.16352898724, 295.71129390015784, 14.5
186000, -148989.9123082841, 45653.90625, -103336.00605828411, 298.65398393230146, 14.5
187000, -149033.97920281536, 46258.5390625, -102775.44014031536, 302.6093080896799, 14.5
188000, -148927.78755242474, 45300.11328125, -103627.67427117474, 296.3395778215555, 14.5
189000, -148941.77973992474, 45565.55859375, -103376.22114617474, 298.0760404072577, 14.5
190000, -149276.92036492474, 45677.46875, -103599.45161492474, 298.80812264844707, 14.5
191000, -149046.0929723466, 45754.09375, -103291.99922234661, 299.3093801179284, 14.5
192000, -149557.4533239091, 45300.0703125, -104257.38301140911, 296.339296733048, 14.5
193000, -150012.77973992474, 45295.734375, -104717.04536492474, 296.31093234728513, 14.5
194000, -150046.09321648724, 45130.7890625, -104915.30415398724, 295.2319102272648, 14.5
195000, -149730.7616735185, 45690.3984375, -104040.36323601849, 298.8927047357219, 14.5
196000, -148840.51142937786, 45313.22265625, -103527.28877312786, 296.425335369862, 14.5
197000, -149411.2003942216, 45637.7578125, -103773.44258172161, 298.54834576046034, 14.5
198000, -149322.69026238567, 45584.2265625, -103738.46369988567, 298.19816058704214, 14.5
199000, -148695.55439812786, 46001.109375, -102694.44502312786, 300.92528128738803, 14.5
200000, -148942.3253942216, 45575.99609375, -103366.32930047161, 298.14431936109406, 14.5
201000, -149581.13337762005, 45578.6875, -104002.44587762005, 298.1619257230676, 14.5
202000, -149606.63130242474, 46043.63671875, -103562.99458367474, 301.20348224937027, 14.5
203000, -149817.9728551591, 45799.84375, -104018.12910515911, 299.6086627179776, 14.5
204000, -150310.5460973466, 45884.390625, -104426.15547234661, 300.1617426868527, 14.5
205000, -149218.12080437786, 45991.40625, -103226.71455437786, 300.86180639168094, 14.5
206000, -149191.05244500286, 45882.3125, -103308.73994500286, 300.14814822448704, 14.5
207000, -149696.0839391435, 46042.75390625, -103653.33003289349, 301.197707158215, 14.5
208000, -149637.32759148724, 45390.8671875, -104246.46040398724, 296.9332623030227, 14.5
209000, -149541.1230016435, 45904.38671875, -103636.73628289349, 300.29255105687076, 14.5
210000, -149449.55342156536, 45264.6484375, -104184.90498406536, 296.1075775888159, 14.5
211000, -148961.7589879716, 45526.453125, -103435.30586297161, 297.82022431187755, 14.5
212000, -150109.25044304974, 45790.09375, -104319.15669304974, 299.54488118026217, 14.5
213000, -150109.4433141435, 45132.953125, -104976.49018914349, 295.24606686664555, 14.5
214000, -149770.76606804974, 45474.078125, -104296.68794304974, 297.4776029746628, 14.5
215000, -150264.1054235185, 45268.5703125, -104995.53511101849, 296.1332333035059, 14.5
216000, -149740.026321956, 45472.95703125, -104267.06929070599, 297.4702691199655, 14.5
217000, -149696.92561394817, 45757.57421875, -103939.35139519817, 299.33214828704075, 14.5
218000, -149515.5451207841, 45438.18359375, -104077.36152703411, 297.2427918568475, 14.5
219000, -149925.5363317216, 45366.28125, -104559.25508172161, 296.77242856969707, 14.5
220000, -149871.89790398724, 45783.45703125, -104088.44087273724, 299.5014657825945, 14.5
221000, -150233.64302117474, 45765.3046875, -104468.33833367474, 299.38271866490084, 14.5
222000, -149719.7882848466, 45111.34375, -104608.44453484661, 295.1047049008436, 14.5
223000, -149269.09712273724, 45783.90234375, -103485.19477898724, 299.50437888167284, 14.5
224000, -148487.672806331, 45474.3671875, -103013.30561883099, 297.47949393371357, 14.5
225000, -149181.3849645341, 45282.4140625, -103898.97090203411, 296.22379490994155, 14.5
226000, -150103.34712273724, 45844.7890625, -104258.55806023724, 299.90268129688525, 14.5
227000, -150311.42451531536, 44974.0234375, -105337.40107781536, 294.2063971376836, 14.5
228000, -150004.28950554974, 45273.828125, -104730.46138054974, 296.16762831543093, 14.5
229000, -149961.00532586224, 45481.953125, -104479.05220086224, 297.52911883204825, 14.5
230000, -149139.5959020341, 45444.08203125, -103695.51387078411, 297.2813776428853, 14.5
231000, -149262.7228551591, 45882.828125, -103379.89473015911, 300.1515212865778, 14.5
232000, -149583.6037145341, 45999.859375, -103583.74433953411, 300.91710416716813, 14.5
233000, -150924.6855016435, 45114.828125, -105809.85737664349, 295.1274986234567, 14.5
234000, -150515.7453160966, 44986.0546875, -105529.69062859661, 294.2851019198004, 14.5
235000, -150163.80317742474, 44849.3125, -105314.49067742474, 293.3905760747421, 14.5
236000, -150319.5734410966, 45383.609375, -104935.96406609661, 296.8857838987458, 14.5
237000, -150480.40791375286, 44971.84765625, -105508.56025750286, 294.19216383780076, 14.5
238000, -149679.83149773724, 45094.0234375, -104585.80806023724, 294.9914006787963, 14.5
239000, -149836.48603875286, 45347.6953125, -104488.79072625286, 296.65084501342704, 14.5
240000, -149797.8722692216, 45319.4921875, -104478.38008172161, 296.46634873846506, 14.5
241000, -149911.172806331, 45998.0703125, -103913.10249383099, 300.90540066385336, 14.5
242000, -148985.541946956, 46215.66796875, -102769.87397820599, 302.3288584196373, 14.5
243000, -149624.9621129716, 45842.078125, -103782.88398797161, 299.88494716740826, 14.5
244000, -149854.5714879716, 45399.78125, -104454.79023797161, 296.99157539159097, 14.5
245000, -149844.6796422685, 46057.86328125, -103786.81636101849, 301.2965480988733, 14.5
246000, -149416.50923211224, 45876.234375, -103540.27485711224, 300.1083869774177, 14.5
247000, -149785.83247429974, 45298.046875, -104487.78559929974, 296.32606001969197, 14.5
248000, -149874.03486687786, 45444.4140625, -104429.62080437786, 297.2835496904437, 14.5
249000, -149485.2394567216, 45798.0234375, -103687.21601922161, 299.5967547866573, 14.5
250000, -150013.41572625286, 45128.30859375, -104885.10713250286, 295.2156837543284, 14.5
251000, -149868.52583367474, 45831.18359375, -104037.34223992474, 299.8136784539915, 14.5
252000, -149436.4875035966, 45649.0078125, -103787.47969109661, 298.6219398424397, 14.5
253000, -148826.5683141435, 45832.3125, -102994.25581414349, 299.8210634156901, 14.5
254000, -150164.4748082841, 45532.59375, -104631.88105828411, 297.86039441495785, 14.5
255000, -149283.7589879716, 45854.515625, -103429.24336297161, 299.96630951359646, 14.5
256000, -149986.50947625286, 45490.4609375, -104496.04853875286, 297.5847743565451, 14.5
257000, -149706.2101598466, 45469.25, -104236.96015984661, 297.44601884781326, 14.5
258000, -150123.6964879716, 45393.4921875, -104730.20430047161, 296.9504342554845, 14.5
259000, -150067.8605504716, 45661.0625, -104406.79805047161, 298.7007979455605, 14.5
260000, -150164.5402379716, 45831.13671875, -104333.40351922161, 299.81337181198325, 14.5
261000, -149458.39302117474, 45771.9140625, -103686.47895867474, 299.4259551880637, 14.5
262000, -150004.8791051591, 45742.6484375, -104262.23066765911, 299.2345083609147, 14.5
263000, -148561.37764031536, 45280.8984375, -103280.47920281536, 296.21388015167486, 14.5
264000, -149307.23481804974, 46147.171875, -103160.06294304974, 301.88077778508614, 14.5
265000, -150089.5546422685, 45616.3125, -104473.24214226849, 298.40805704168724, 14.5
266000, -150067.0937047685, 46035.625, -104031.46870476849, 301.15107201946074, 14.5
267000, -150055.72139031536, 45998.78515625, -104056.93623406536, 300.9100769544791, 14.5
268000, -149774.72895867474, 45271.28515625, -104503.44380242474, 296.1509929864835, 14.5
269000, -148818.85615594036, 45551.95703125, -103266.89912469036, 297.98706311786464, 14.5
270000, -149769.65596062786, 45298.34375, -104471.31221062786, 296.3280020857442, 14.5
271000, -149678.6330114091, 45420.37109375, -104258.26191765911, 297.12626789371353, 14.5
272000, -149323.70552117474, 45841.796875, -103481.90864617474, 299.88310731535876, 14.5
273000, -149202.64106804974, 45733.3984375, -103469.24263054974, 299.1739976712873, 14.5
274000, -149716.96260125286, 45766.2734375, -103950.68916375286, 299.38905593307123, 14.5
275000, -148209.68232781536, 45502.62890625, -102707.05342156536, 297.6643735111859, 14.5
276000, -149932.7355504716, 45932.953125, -103999.78242547161, 300.47942380739676, 14.5
277000, -149695.3761754716, 45139.5703125, -104555.80586297161, 295.2893544968098, 14.5
278000, -149341.9035192216, 45452.8359375, -103889.06758172161, 297.3386430379254, 14.5
279000, -148959.36201531536, 45683.21484375, -103276.14717156536, 298.845711847958, 14.5
280000, -149567.83564812786, 45802.50390625, -103765.33174187786, 299.6260646519456, 14.6
281000, -149269.762650081, 45384.34375, -103885.41890008099, 296.8905879568749, 14.6
