 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.48754937298 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.6375
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149819.95942742474 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -150440.98490197308, 45622.90625, -104818.07865197308, 298.4511913508474, 0
2000, -150150.1306615556, 45325.40625, -104824.7244115556, 296.5050367385055, 25.9
3000, -149886.84318596966, 45463.0859375, -104423.75724846966, 297.40569542372873, 26
4000, -149912.74591118938, 45514.7265625, -104398.01934868938, 297.74351270281437, 26
5000, -149907.75839287884, 45916.25390625, -103991.50448662884, 300.37018259195867, 26
6000, -149377.46975762493, 45559.1171875, -103818.35257012493, 298.0339026846244, 26
7000, -150250.95884759075, 45515.359375, -104735.59947259075, 297.7476523699257, 26
8000, -149985.33117730267, 46124.06640625, -103861.26477105267, 301.729628828521, 26
9000, -149778.5498891557, 45288.9765625, -104489.57332665569, 296.2667247910962, 26
10000, -149875.46919304974, 45666.578125, -104208.89106804974, 298.736879488531, 26
11000, -149851.53599602825, 45259.953125, -104591.58287102825, 296.07686228098976, 26
12000, -149417.9770513261, 45869.9296875, -103548.0473638261, 300.06714362730844, 26
13000, -148356.96704156048, 45775.6796875, -102581.28735406048, 299.45058876272617, 26
14000, -149520.77375847942, 46317.19140625, -103203.58235222942, 302.9929939024992, 26
15000, -149863.45289666302, 45298.1796875, -104565.27320916302, 296.32692883871533, 26
16000, -149524.66491753704, 45698.44140625, -103826.22351128704, 298.94531939363696, 26
17000, -149469.17958123333, 45147.35546875, -104321.82411248333, 295.34028262367946, 26
18000, -149111.48603875286, 46097.61328125, -103013.87275750286, 301.55658052186686, 26.1
19000, -149907.48353631145, 45757.28125, -104150.20228631145, 299.3302317744892, 26.1
20000, -149868.2091832841, 45423.7890625, -104444.42012078411, 297.1486272068149, 26.1
21000, -149633.565094539, 45384.7265625, -104248.838532039, 296.8930921999423, 26.1
22000, -150225.35240227825, 45582.140625, -104643.21177727825, 298.1845150176751, 26.1
23000, -150088.72839409954, 45724.0625, -104364.66589409954, 299.11292480464476, 26.1
24000, -149521.532181331, 45331.109375, -104190.42280633099, 296.54234484950894, 26.1
25000, -149888.46695000774, 45393.0859375, -104495.38101250774, 296.947776691413, 26.1
26000, -149522.6811528886, 45501.12109375, -104021.5600591386, 297.65450985992067, 26.1
27000, -149628.57815606243, 45334.8359375, -104293.74221856243, 296.56672288916457, 26.1
28000, -148912.26188714153, 44969.91796875, -103942.34391839153, 294.17954040846126, 26.1
29000, -149913.03981072552, 45571.6015625, -104341.43824822552, 298.11557167282086, 26.1
30000, -150360.83857018597, 45892.69140625, -104468.14716393597, 300.2160438758131, 26.2
31000, -149545.4773488725, 45248.640625, -104296.83672387249, 296.00285934299944, 26.1
32000, -150172.82605034954, 45670.3984375, -104502.42761284954, 298.76187081220314, 26.1
33000, -148491.20838982708, 45179.5625, -103311.64588982708, 295.55097123684595, 26.1
34000, -149361.0812688554, 45375.5234375, -103985.5578313554, 296.8328881523231, 26.1
35000, -150073.1055608476, 45684.6328125, -104388.47274834759, 298.85498776870753, 26.1
36000, -148843.45657403118, 45794.4609375, -103048.99563653118, 299.57344999403057, 26.2
37000, -149778.37991387493, 46077.890625, -103700.48928887493, 301.42756089689686, 26.2
38000, -149981.2581487382, 45672.484375, -104308.77377373821, 298.7755163815701, 26.2
39000, -150216.64567620403, 45049.58203125, -105167.06364495403, 294.7006785014773, 26.2
40000, -149754.46244866497, 45357.75, -104396.71244866497, 296.71661972419605, 26.2
41000, -149271.28793389446, 46300.53125, -102970.75668389446, 302.884008222068, 26.2
42000, -149340.62077386028, 45539.56640625, -103801.05436761028, 297.9060074136847, 26.2
43000, -149944.67874199993, 46176.3203125, -103768.35842949993, 302.07145800721446, 26.2
44000, -149470.9905706132, 45766.70703125, -103704.28353936321, 299.39189237164754, 26.2
