 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.43214958094 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: -0.168678 e
Potential Energy after reinitialization: -152462.17223136805 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -152970.4584252157, 45822.3984375, -107148.05998771571, 299.8540642446343, 0
2000, -152919.37172477625, 45327.72265625, -107591.64906852625, 296.6169891776554, 13
3000, -153500.5273720541, 45008.859375, -108491.66799705409, 294.5304015244228, 16.5
4000, -152963.15370719813, 45383.9609375, -107579.19276969813, 296.98500302620914, 18.2
5000, -153437.09395378016, 45544.28515625, -107892.80879753016, 298.0341377338697, 19.1
6000, -151843.64442985438, 44545.828125, -107297.81630485438, 291.5004029447075, 19.7
7000, -152331.18964927577, 45468.9609375, -106862.22871177577, 297.5412287221547, 20.1
8000, -152533.30934684657, 46325.359375, -106207.94997184657, 303.14535597986225, 20.5
9000, -152239.30672233485, 45667.47265625, -106571.83406608485, 298.84025600350844, 20.7
10000, -152171.851705245, 45353.41015625, -106818.441548995, 296.785083854886, 20.8
11000, -153034.78218620204, 45387.9296875, -107646.85249870204, 297.01097385833594, 20.8
12000, -153039.25209587, 45559.6640625, -107479.58803337, 298.1347747083613, 20.8
13000, -152925.78049247645, 45754.50390625, -107171.27658622645, 299.40977385762926, 20.9
14000, -153444.71252982997, 45791.58984375, -107653.12268607997, 299.6524579916967, 18.1
15000, -153616.83034294032, 45374.3046875, -108242.52565544032, 296.92181415119177, 18.3
16000, -153889.4235741415, 45292.484375, -108596.93919914149, 296.3863957951589, 18.5
17000, -152489.1660210409, 45368.02734375, -107121.1386772909, 296.88073627006196, 16
18000, -152842.61324088954, 45012.4765625, -107830.13667838954, 294.5540717907117, 16.3
19000, -153226.43605583094, 45372.3046875, -107854.13136833094, 296.90872648775775, 16.5
20000, -154063.63384025477, 45542.9609375, -108520.67290275477, 298.02547226921314, 16.8
21000, -153186.9596764364, 45334.5546875, -107852.40498893641, 296.66169684044075, 17
22000, -152810.1590630331, 45379.7109375, -107430.44812553309, 296.9571917414118, 17.2
23000, -152827.68874137782, 45641.1640625, -107186.52467887782, 298.6680969932974, 17.4
24000, -153370.90492790125, 45539.03515625, -107831.86977165125, 297.99978261735544, 17.6
25000, -152599.6078697958, 45381.62109375, -107217.98677604579, 296.96969148246507, 17.7
26000, -151641.12886588954, 45484.0859375, -106157.04292838954, 297.6402041768744, 17.9
27000, -153061.92567985438, 46262.71875, -106799.20692985438, 302.73544627121413, 18
28000, -153061.83516471766, 45496.7734375, -107565.06172721766, 297.72322904178395, 17.6
29000, -152620.19637077235, 45701.55078125, -106918.64558952235, 299.0632575187396, 17.8
30000, -151942.65772025965, 44761.625, -107181.03272025965, 292.91254137976347, 17.9
31000, -152101.50972526454, 46158.78125, -105942.72847526454, 302.05529676212774, 18
32000, -152352.88765495204, 45251.671875, -107101.21577995204, 296.11932566320854, 18.2
33000, -152151.3004967489, 45647.15625, -106504.14424674891, 298.7073088599141, 17.8
34000, -152091.7302147665, 45756.69921875, -106335.03099601649, 299.42413961319545, 18
35000, -151846.37257926844, 44904.8828125, -106941.48976676844, 293.84999639690994, 18.1
36000, -152296.28523795985, 45351.6875, -106944.59773795985, 296.7738110822798, 18.2
37000, -152150.75659721278, 45305.578125, -106845.17847221278, 296.47207909170345, 18.3
38000, -152917.44649284266, 45645.171875, -107272.27461784266, 298.69432344385064, 18.4
39000, -152169.98488395594, 45418.53125, -106751.45363395594, 297.2112253336134, 18.5
40000, -152788.511861495, 45408.9453125, -107379.566548995, 297.1484965717637, 18.5
41000, -152543.52168815516, 45670.14453125, -106873.37715690516, 298.85774030387734, 18.6
42000, -152180.0934960165, 45714.9453125, -106465.14818351649, 299.1509090771678, 18.7
43000, -151863.33110587977, 45762.46875, -106100.86235587977, 299.46189445478143, 18.7
44000, -152355.533925704, 45315.484375, -107040.04955070399, 296.53690392465006, 18.8
45000, -153231.14211051844, 45943.24609375, -107287.89601676844, 300.6448709705289, 17.3
46000, -152727.4669625082, 46112.7734375, -106614.69352500819, 301.7542293794601, 14.4
47000, -152068.80196159266, 45938.5390625, -106130.26289909266, 300.61406895014227, 14.5
48000, -151598.6674401083, 45889.8203125, -105708.84712760829, 300.2952616486793, 14.6
49000, -152565.56368034266, 45469.5703125, -107095.99336784266, 297.54521636960726, 14.7
50000, -153198.47722404383, 45294.1875, -107904.28972404383, 296.3975407585519, 14.8
