 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.43321769618 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 1.0
AmoebaElecCharge: -0.056226 e
Potential Energy after reinitialization: -152193.06459587 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -152831.3172661581, 45785.8359375, -107045.48132865809, 299.6148053974812, 0
2000, -152342.47820060633, 45654.2578125, -106688.22038810633, 298.7537802898419, 18.4
3000, -152992.46272819422, 45750.0625, -107242.40022819422, 299.3807100425424, 18.5
4000, -152530.09355705164, 45396.1328125, -107133.96074455164, 297.06465372788955, 18.5
5000, -152539.539205245, 45570.5859375, -106968.953267745, 298.2062456203955, 18.4
6000, -152003.59398429774, 45677.6171875, -106325.97679679774, 298.9066401088564, 18.4
7000, -152483.26640861414, 45858.62890625, -106624.63750236414, 300.0911503351625, 18.4
8000, -152589.39903800868, 45804.69140625, -106784.70763175868, 299.7381924119265, 18.4
9000, -151977.3300682821, 45937.734375, -106039.59569328211, 300.6088032105575, 18.4
10000, -152373.23122184657, 44818.09765625, -107555.13356559657, 293.28208893887586, 18.4
11000, -151785.80389182948, 45861.25, -105924.55389182948, 300.108302331577, 18.4
12000, -151735.06883781336, 45739.78515625, -105995.28368156336, 299.3134568345445, 18.4
13000, -152846.8567406454, 45454.8671875, -107391.9895531454, 297.4490015938932, 18.4
14000, -152219.51770561122, 45070.9375, -107148.58020561122, 294.9366303277301, 18.4
15000, -151704.93840568446, 45648.07421875, -106056.86418693446, 298.7133158929356, 18.4
16000, -151590.33687370204, 45774.01171875, -105816.32515495204, 299.5374296997961, 18.4
17000, -152638.59206169032, 45255.3984375, -107383.19362419032, 296.14371166109146, 18.4
18000, -152701.49046867274, 45763.46484375, -106938.02562492274, 299.4684127246559, 18.4
19000, -152445.0105950155, 46229.0234375, -106215.98715751551, 302.51494981656214, 18.4
20000, -152846.096425704, 46087.328125, -106758.76830070399, 301.58771953647346, 18.4
21000, -152217.44592826747, 45683.078125, -106534.36780326747, 298.9423755648735, 18.4
22000, -152380.31984489344, 45666.609375, -106713.71046989344, 298.834606836284, 18.4
23000, -152376.0266472616, 45510.453125, -106865.5735222616, 297.8127466147252, 18.4
24000, -152509.04620902918, 45534.5390625, -106974.50714652918, 297.9703609364715, 18.4
25000, -152524.59071891688, 46264.48046875, -106260.11025016688, 302.7469746622468, 18.4
26000, -152328.85524528407, 45556.5625, -106772.29274528407, 298.11447860530154, 18.4
27000, -152913.79820793055, 44826.671875, -108087.12633293055, 293.33819718348064, 18.4
28000, -153190.61070793055, 45139.03125, -108051.57945793055, 295.38222436871, 18.4
29000, -153045.65188377284, 45505.3359375, -107540.31594627284, 297.7792606008608, 18.5
30000, -152176.4775597372, 45912.0546875, -106264.42287223719, 300.44075965701217, 18.5
31000, -152411.52242057704, 45599.4296875, -106812.09273307704, 298.3949942664829, 18.5
32000, -152280.85817497157, 45707.1953125, -106573.66286247157, 299.100194381361, 18.5
33000, -152500.71994560145, 45461.109375, -107039.61057060145, 297.4898494184391, 18.5
34000, -152109.46853416346, 45712.0234375, -106397.44509666346, 299.13178881886967, 18.5
35000, -151953.7037102499, 44954.4375, -106999.26621024989, 294.17427393269884, 18.5
36000, -152389.5732628622, 45511.6953125, -106877.87795036219, 297.82087528068615, 18.5
37000, -151871.88823478602, 45454.390625, -106417.49760978602, 297.44588304909047, 18.5
38000, -151918.6411797323, 45969.6015625, -105949.03961723231, 300.8173367228518, 18.5
39000, -151627.92055290125, 45345.76171875, -106282.15883415125, 296.73503376698795, 18.5
40000, -152027.20755546473, 45634.3984375, -106392.80911796473, 298.623823881837, 18.5
41000, -152612.63496940516, 46009.296875, -106603.33809440516, 301.07709616780573, 18.5
42000, -152275.83647697352, 45776.3828125, -106499.45366447352, 299.5529457382814, 18.5
43000, -151679.81453483485, 45437.7265625, -106242.08797233485, 297.33683622836884, 18.5
44000, -152563.2818199911, 45666.375, -106896.9068199911, 298.8330731257253, 18.5
45000, -151716.53787010096, 45757.734375, -105958.80349510096, 299.43091350149626, 18.5
46000, -151921.5668236532, 45960.4921875, -105961.07463615321, 300.75772650580467, 18.5
47000, -152299.80309074305, 45543.734375, -106756.06871574305, 298.03053351405686, 18.5
48000, -151879.00746696375, 45340.796875, -106538.21059196375, 296.70254466498676, 18.5
49000, -152989.59786003016, 45824.7578125, -107164.84004753016, 299.8695035975916, 18.5
50000, -152864.92671745204, 45054.83203125, -107810.09468620204, 294.8312388505066, 18.5
51000, -153299.21564262293, 45154.984375, -108144.23126762293, 295.4866189340704, 18.5
52000, -152745.4966637411, 45951.7109375, -106793.7857262411, 300.70026348353974, 18.5
53000, -152830.78357475184, 45464.9296875, -107365.85388725184, 297.51484890054553, 18.5
54000, -153169.1815087118, 45182.53125, -107986.6502587118, 295.66688104839983, 18.5
55000, -151921.3655297079, 45189.27734375, -106732.0881859579, 295.711026350647, 18.5
56000, -152329.9442040243, 46017.19140625, -106312.7527977743, 301.12875665179047, 18.5
57000, -152330.6650597372, 45527.06640625, -106803.59865348719, 297.9214611314925, 18.5
58000, -152321.29696433924, 45917.8671875, -106403.42977683924, 300.47879567886724, 18.5
59000, -152070.0113121786, 45417.6328125, -106652.3784996786, 297.2053461098052, 18.5
60000, -151598.5817467489, 46024.54296875, -105574.03877799891, 301.1768640396475, 18.5
61000, -151784.33603446864, 46204.2109375, -105580.12509696864, 302.3525809920839, 18.5
62000, -152453.8633019247, 45557.16015625, -106896.70314567469, 298.11838956722613, 18.5
63000, -152797.67302482508, 45801.43359375, -106996.23943107508, 299.7168738351609, 18.5
64000, -153241.62367790125, 45798.1328125, -107443.49086540125, 299.6952740781263, 18.5
65000, -153106.4303948202, 45508.3828125, -107598.0475823202, 297.7991988381236, 18.5
66000, -152126.3344322958, 45787.3046875, -106339.02974479579, 299.6244166503156, 18.5
67000, -152055.04063957118, 45330.4375, -106724.60313957118, 296.6347546582934, 18.5
68000, -152186.00813835047, 46137.51171875, -106048.49641960047, 301.91611252892807, 18.5
69000, -151739.52962272547, 46275.4921875, -105464.03743522547, 302.8190334966618, 18.5
70000, -151478.42149894618, 45571.109375, -105907.31212394618, 298.2096709073099, 18.5
71000, -152300.10471122645, 45383.58203125, -106916.52267997645, 296.98252352747255, 18.5
72000, -151541.15093009852, 45797.484375, -105743.66655509852, 299.6910308122473, 18.5
73000, -151157.71214836024, 44930.3359375, -106227.37621086024, 294.0165573635819, 18.5
74000, -152174.4800469198, 45728.96484375, -106445.51520316981, 299.2426505304191, 18.5
75000, -152400.85164420985, 45893.46875, -106507.38289420985, 300.31913640970936, 18.5
76000, -152666.54834525965, 46283.328125, -106383.22022025965, 302.8703105530068, 18.5
77000, -152057.89584892176, 46162.15625, -105895.73959892176, 302.0773821941726, 18.5
78000, -152344.6799904623, 46237.296875, -106107.38311546229, 302.56908979928335, 18.5
79000, -152048.7585045614, 45392.77734375, -106655.98116081141, 297.0426961050579, 18.5
80000, -152827.14519279383, 44858.9921875, -107968.15300529383, 293.5496958695217, 18.5
81000, -153572.93434684657, 45714.453125, -107858.48122184657, 299.14768828499456, 18.5
82000, -153054.1137291708, 46135.0703125, -106919.04341667079, 301.90013637727526, 18.5
83000, -152137.27187126063, 45766.3984375, -106370.87343376063, 299.48760966848187, 18.5
84000, -152627.1688133993, 45679.1640625, -106948.0047508993, 298.9167625985436, 18.5
85000, -152596.09120719813, 45030.9765625, -107565.11464469813, 294.6751326774763, 18.5
86000, -153292.77174919032, 45751.1171875, -107541.65456169032, 299.3876117400564, 18.5
87000, -152602.66025321864, 45824.5390625, -106778.12119071864, 299.86807213440346, 18.5
88000, -151688.7518212118, 45940.1171875, -105748.6346337118, 300.6243959345707, 18.5
89000, -151725.81454246424, 45903.3203125, -105822.49422996424, 300.38360337685896, 18.5
90000, -151863.83438651942, 46121.5234375, -105742.31094901942, 301.8114879069839, 18.5
91000, -151894.66747062586, 45301.12109375, -106593.54637687586, 296.442913029246, 18.5
92000, -153394.97260063075, 45855.48828125, -107539.48431938075, 300.0705986136763, 18.5
93000, -152966.78970115565, 45559.1953125, -107407.59438865565, 298.13170728724396, 18.5
94000, -152867.94257133387, 45256.890625, -107611.05194633387, 296.15347628498165, 18.5
