 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.49067742474 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.85
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149811.7870641435 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -149802.18684441692, 45878.0390625, -103924.14778191692, 300.12019269473524, 0
2000, -149135.8144078935, 45713.88671875, -103421.92768914349, 299.04635793535437, 15.6
3000, -149060.0568395341, 45965.7890625, -103094.26777703411, 300.6942265341738, 15.5
4000, -149397.19990594036, 44862.9296875, -104534.27021844036, 293.47965557813785, 15.5
5000, -149787.791946956, 45715.53125, -104072.26069695599, 299.05711595914374, 15.5
6000, -149864.76240594036, 45911.90234375, -103952.86006219036, 300.34171599219303, 15.5
7000, -150121.32368523724, 45251.4765625, -104869.84712273724, 296.02141118449845, 15.5
8000, -149806.92842156536, 45599.35546875, -104207.57295281536, 298.2971292952039, 15.4
9000, -149474.8429723466, 45123.671875, -104351.17109734661, 295.1853517490126, 15.4
10000, -149134.42720086224, 45527.515625, -103606.91157586224, 297.82717486406443, 15.4
11000, -149006.545853206, 45445.40625, -103561.13960320599, 297.2900402796182, 15.3
12000, -149075.0978551591, 45161.1953125, -103913.90254265911, 295.4308186766144, 15.3
13000, -148619.3527379716, 45885.3984375, -102733.95430047161, 300.16833549002996, 15.2
14000, -148860.00727898724, 45598.4921875, -103261.51509148724, 298.291481971552, 15.2
15000, -150856.7599645341, 45833.65625, -105023.10371453411, 299.82985381992654, 15.2
16000, -149413.99079949505, 44905.81640625, -104508.17439324505, 293.76020746218336, 15.2
17000, -149322.211868831, 46113.67578125, -103208.53608758099, 301.66165651669286, 15.2
18000, -149090.33369500286, 45753.203125, -103337.13057000286, 299.30355391977173, 15.1
19000, -148805.7677770341, 45869.01171875, -102936.75605828411, 300.06113855464696, 15.1
20000, -148721.14875847942, 45892.85546875, -102828.29328972942, 300.217117122842, 15.1
21000, -149314.6269078935, 46018.1796875, -103296.44722039349, 301.03695008539137, 15.1
22000, -148966.8534703935, 44953.36328125, -104013.49018914349, 294.0712446725487, 15.1
23000, -149631.72529656536, 45859.4765625, -103772.24873406536, 299.99876245946933, 15.1
24000, -149951.211868831, 45617.69921875, -104333.51265008099, 298.41712853443124, 15.1
25000, -149629.78657586224, 45526.51953125, -104103.26704461224, 297.8206587213892, 15.1
26000, -149462.37348992474, 45953.62109375, -103508.75239617474, 300.61462737953303, 15.2
27000, -149359.375931331, 45584.46875, -103774.90718133099, 298.19974490408475, 15.2
28000, -149961.51301629192, 45198.58984375, -104762.92317254192, 295.6754423386936, 15.2
29000, -149103.86885125286, 46013.94140625, -103089.92744500286, 301.0092245371457, 15.2
30000, -149565.8009801591, 45196.62890625, -104369.17207390911, 295.6626144813486, 15.2
31000, -149704.50630242474, 45197.3828125, -104507.12348992474, 295.6675463069812, 15.2
32000, -149408.10102898724, 46043.23828125, -103364.86274773724, 301.20087579230017, 15.2
33000, -148759.24287469036, 45550.3359375, -103208.90693719036, 297.9764584150795, 15.2
34000, -149000.69319207317, 45427.8046875, -103572.88850457317, 297.1748962055214, 15.2
35000, -148487.487259456, 45324.1796875, -103163.30757195599, 296.4970129392898, 15.2
36000, -149246.2013707841, 45501.046875, -103745.15449578411, 297.65402434340757, 15.2
37000, -149933.61164910442, 45847.6640625, -104085.94758660442, 299.921488673391, 15.2
38000, -148989.94599969036, 45962.1953125, -103027.75068719036, 300.67071731354156, 15.2
39000, -149915.231400081, 44785.203125, -105130.02827508099, 292.97119202146274, 15.2
40000, -149968.2597203935, 45558.50390625, -104409.75581414349, 298.0298907850165, 15.2
41000, -149087.06318719036, 44944.2734375, -104142.78974969036, 294.0117816764494, 15.1
42000, -150620.89106804974, 45619.62890625, -105001.26216179974, 298.42975196377074, 15.1
43000, -149934.922806331, 45445.109375, -104489.81343133099, 297.288098213566, 15.1
44000, -149832.73384148724, 45626.4296875, -104206.30415398724, 298.47424060846726, 15.1
45000, -150315.34639031536, 45692.0234375, -104623.32295281536, 298.9033349920078, 15.1
46000, -149457.213821956, 45332.22265625, -104124.99116570599, 296.54962759720485, 15.1
47000, -149169.96431023724, 45638.55859375, -103531.40571648724, 298.5535842281012, 15.1
48000, -150446.73970086224, 45863.37109375, -104583.36860711224, 300.02423929965454, 15.1
49000, -150016.68623406536, 45628.921875, -104387.76435906536, 298.49054374190575, 15.1
50000, -149791.67158562786, 45772.2109375, -104019.46064812786, 299.4278972541159, 15.1
51000, -150180.69392449505, 45738.171875, -104442.52204949505, 299.2052240491271, 15.1
52000, -149129.50752312786, 45765.33984375, -103364.16767937786, 299.38294864640704, 15.1
53000, -149163.44014031536, 45262.4921875, -103900.94795281536, 296.0934720564365, 15.1
54000, -147784.0644078935, 45631.2109375, -102152.85347039349, 298.5055180933085, 15.1
55000, -149557.786087581, 45448.88671875, -104108.89936883099, 297.3128084487306, 15.1
56000, -148980.82295281536, 46086.7421875, -102894.08076531536, 301.4854651294542, 15
57000, -149495.5138707841, 45756.6875, -103738.82637078411, 299.32634764238475, 15
58000, -149331.723587581, 45789.6875, -103542.03608758099, 299.5422236161907, 15
59000, -149744.8654332841, 46156.51953125, -103588.34590203411, 301.94192731223075, 15
60000, -149021.34223992474, 46046.53125, -102974.81098992474, 301.2224173933795, 15
61000, -149132.2814489091, 45697.78125, -103434.50019890911, 298.9410008520208, 15
62000, -149512.12373406536, 46000.2265625, -103511.89717156536, 300.91950619623276, 15
63000, -150057.42646844036, 45176.78515625, -104880.64131219036, 295.53280269785733, 15
64000, -149855.3507848466, 45072.27734375, -104783.07344109661, 294.84914434047033, 15
65000, -149797.47627312786, 45297.84375, -104499.63252312786, 296.32473123765624, 15
66000, -149341.8222203935, 45913.26953125, -103428.55268914349, 300.35065971743364, 15
67000, -149389.11860711224, 46177.40234375, -103211.71626336224, 302.07853632690484, 15
68000, -149590.8722692216, 45777.72265625, -103813.14961297161, 299.46395324358565, 15
69000, -149495.600540706, 45492.9453125, -104002.65522820599, 297.6010263829822, 15
70000, -149423.92134148724, 46327.71484375, -103096.20649773724, 303.0618350333507, 15
71000, -149945.15400750286, 45698.765625, -104246.38838250286, 298.947440334194, 15
72000, -149758.3996129716, 45203.7109375, -104554.68867547161, 295.70894297809457, 15
73000, -149031.86592156536, 46049.640625, -102982.22529656536, 301.24275797992664, 15
74000, -149573.86982781536, 45632.78125, -103941.08857781536, 298.5157906005848, 15
75000, -149817.5351110185, 45713.015625, -104104.51948601849, 299.0406595047012, 15
76000, -149476.73799187786, 45391.109375, -104085.62861687786, 296.9348466200653, 15
77000, -149121.63227898724, 45201.38671875, -103920.24556023724, 295.69373864518565, 15
78000, -149935.61860711224, 45963.34375, -103972.27485711224, 300.6782300427436, 14.9
79000, -150119.5939489091, 45982.64453125, -104136.94941765911, 300.8044898896394, 14.9
80000, -149521.5412145341, 45346.3359375, -104175.20527703411, 296.64195239518784, 14.9
81000, -149754.47627312786, 46014.89453125, -103739.58174187786, 301.0154595913134, 14.9
82000, -149526.18721062786, 45994.51953125, -103531.66767937786, 300.88217253172866, 14.9
83000, -149191.0254674638, 45935.0703125, -103255.9551549638, 300.4932738047692, 14.9
84000, -149021.5695348466, 45457.6953125, -103563.87422234661, 297.3704315927804, 14.9
85000, -149310.30537469036, 45725.078125, -103585.22724969036, 299.1195687148234, 14.9
86000, -149534.23774773724, 46159.859375, -103374.37837273724, 301.9637755553184, 14.9
87000, -149901.1212926591, 45402.97265625, -104498.14863640911, 297.0124526016525, 14.9
88000, -149496.864212581, 45596.01953125, -103900.84468133099, 298.27530660561695, 14.9
89000, -149174.846634456, 45968.49609375, -103206.35054070599, 300.7119351101501, 14.9
90000, -148719.6906285966, 45372.40625, -103347.28437859661, 296.81249645877466, 14.9
91000, -148962.52998406536, 46178.04296875, -102784.48701531536, 302.08272710101755, 14.9
92000, -149930.719681331, 46530.46484375, -103400.25483758099, 304.3881639330223, 14.9
93000, -148656.2245641435, 46177.703125, -102478.52143914349, 302.0805039464578, 14.9
94000, -148910.6222692216, 45708.21875, -103202.40351922161, 299.00927980585715, 14.9
95000, -149745.35810906536, 45654.22265625, -104091.13545281536, 298.65605376585717, 14.8
96000, -149980.73408562786, 45777.7890625, -104202.94502312786, 299.4643876530973, 14.8
97000, -149858.1750035966, 46075.265625, -103782.90937859661, 301.41038894443506, 14.8
98000, -149886.36567742474, 45443.75390625, -104442.61177117474, 297.2792311488275, 14.8
99000, -149865.30513054974, 45336.90625, -104528.39888054974, 296.58026624452884, 14.8
100000, -149539.51631219036, 45681.09375, -103858.42256219036, 298.8318362970848, 14.8
101000, -150125.709915706, 45419.25, -104706.45991570599, 297.11893403901627, 14.8
102000, -149954.383743831, 44837.9375, -105116.44624383099, 293.3161642807408, 14.8
103000, -149093.7636266435, 45751.3125, -103342.45112664349, 299.291186025439, 14.8
104000, -149054.63520867474, 45714.171875, -103340.46333367474, 299.0482233409046, 14.8
105000, -149571.27217156536, 46067.76171875, -103503.51045281536, 301.3613006696148, 14.8
106000, -149560.047806331, 45922.9609375, -103637.08686883099, 300.4140579526387, 14.8
107000, -150261.041946956, 45637.19140625, -104623.85054070599, 298.5446405028607, 14.8
108000, -150394.5565953935, 46039.42578125, -104355.13081414349, 301.1759355756294, 14.8
109000, -150490.72920281536, 45736.66015625, -104754.06904656536, 299.1953348443611, 14.8
110000, -149851.7033239091, 45641.58984375, -104210.11348015911, 298.5734137446346, 14.8
111000, -150437.3280797685, 45362.12109375, -105075.20698601849, 296.7452140914651, 14.8
112000, -149160.87959344036, 45757.0546875, -103403.82490594036, 299.3287496714494, 14.8
113000, -149617.4589391435, 46092.5390625, -103524.91987664349, 301.52338652447406, 14.8
114000, -149062.98994500286, 45294.25, -103768.73994500286, 296.301222017024, 14.8
115000, -149116.55049187786, 46580.00390625, -102536.54658562786, 304.71223342873816, 14.8
116000, -149253.504837581, 46166.02734375, -103087.47749383099, 302.0041245329035, 14.8
117000, -148471.78364617474, 45584.5, -102887.28364617474, 298.1999493320902, 14.8
118000, -149464.7284703935, 44909.4375, -104555.29097039349, 293.7838955573204, 14.8
119000, -149237.72053582317, 45902.41015625, -103335.31037957317, 300.279620985523, 14.8
120000, -149081.48603875286, 46190.87890625, -102890.60713250286, 302.1666959042759, 14.7
121000, -148075.4198766435, 45498.65625, -102576.76362664349, 297.63838560098696, 14.7
122000, -149852.9308629716, 45464.2421875, -104388.68867547161, 297.41325925993215, 14.7
123000, -149425.49360711224, 45839.86328125, -103585.63032586224, 299.8704583325186, 14.7
124000, -149898.2043004716, 44852.19921875, -105046.00508172161, 293.40946011175004, 14.7
125000, -149873.881790706, 45186.7265625, -104687.15522820599, 295.5978363571064, 14.7
126000, -148531.48603875286, 45465.9609375, -103065.52510125286, 297.42450280023456, 14.7
127000, -149888.48017937786, 45002.0, -104886.48017937786, 294.38941130960575, 14.7
128000, -149889.25557000286, 45040.96484375, -104848.29072625286, 294.6443074789612, 14.7
129000, -149114.43208367474, 45896.9609375, -103217.47114617474, 300.2439738520643, 14.7
130000, -149333.64131219036, 45506.82421875, -103826.81709344036, 297.69181797092403, 14.7
131000, -149134.7853551591, 46002.74609375, -103132.03926140911, 300.935988204176, 14.7
132000, -149036.79927117474, 45546.625, -103490.17427117474, 297.9521825894265, 14.7
133000, -150248.1173864091, 46210.11328125, -104038.00410515911, 302.29252134166, 14.7
134000, -149956.78657586224, 45667.8828125, -104288.90376336224, 298.7454143577605, 14.7
135000, -149951.7648473466, 45318.5, -104633.26484734661, 296.4598581492905, 14.7
136000, -149382.27803094036, 45264.2421875, -104118.03584344036, 296.10492002474444, 14.7
137000, -150226.24946648724, 45532.46875, -104693.78071648724, 297.8595767029359, 14.7
138000, -149906.67915398724, 45494.97265625, -104411.70649773724, 297.6142886498389, 14.7
139000, -149698.161087581, 45291.390625, -104406.77046258099, 296.2825168545209, 14.7
140000, -150225.70967156536, 45495.640625, -104730.06904656536, 297.6186582984564, 14.7
141000, -149646.20381219036, 45746.6640625, -103899.53974969036, 299.2607773596212, 14.7
142000, -149347.7851110185, 44584.96875, -104762.81636101849, 291.6613195762337, 14.7
143000, -150501.26728875286, 45051.40234375, -105449.86494500286, 294.7125864327976, 14.7
144000, -148970.31025750286, 45581.1484375, -103389.16182000286, 298.1780244285006, 14.7
145000, -150494.8341832841, 46264.6171875, -104230.21699578411, 302.64906933674933, 14.7
146000, -149449.27119500286, 45910.41015625, -103538.86103875286, 300.3319545549306, 14.7
147000, -148854.5128942216, 45182.40625, -103672.10664422161, 295.5695741853463, 14.7
148000, -149551.252884456, 45956.0859375, -103595.16694695599, 300.6307516384667, 14.7
149000, -149209.01203972942, 46154.8125, -103054.19953972942, 301.9307604324304, 14.6
150000, -149405.05220086224, 45178.34375, -104226.70845086224, 295.54299854463153, 14.6
151000, -149084.58638054974, 45413.19140625, -103671.39497429974, 297.07930055945036, 14.6
152000, -148798.37532097942, 45811.4765625, -102986.89875847942, 299.68476104302425, 14.6
153000, -149497.27485711224, 46354.7265625, -103142.54829461224, 303.2385374906031, 14.6
154000, -148802.98970086224, 45745.68359375, -103057.30610711224, 299.2543634309487, 14.6
155000, -149064.17158562786, 45332.53125, -103731.64033562786, 296.55164632375914, 14.6
156000, -150092.39204461224, 45785.8125, -104306.57954461224, 299.51687454350895, 14.6
157000, -150581.51728875286, 45278.07421875, -105303.44307000286, 296.195404970678, 14.6
158000, -150187.88813836224, 44939.03515625, -105248.85298211224, 293.9775144320278, 14.6
159000, -150055.92549187786, 45827.8125, -104228.11299187786, 299.79162578289834, 14.6
160000, -149531.926712581, 45273.60546875, -104258.32124383099, 296.16617176589176, 14.6
161000, -150094.6046910966, 45829.9609375, -104264.64375359661, 299.8056802082764, 14.6
162000, -150298.9315953935, 45728.0859375, -104570.84565789349, 299.1392449103526, 14.6
163000, -149569.51826531536, 45906.453125, -103663.06514031536, 300.30606885873436, 14.6
164000, -149288.83931023724, 46287.28515625, -103001.55415398724, 302.7973563012375, 14.6
165000, -149310.11274773724, 46476.91015625, -102833.20259148724, 304.03782543859995, 14.6
166000, -148755.5312047685, 45512.75, -103242.78120476849, 297.73058263146663, 14.6
167000, -149480.29463250286, 45513.265625, -103967.02900750286, 297.73395569355733, 14.6
168000, -149130.89509637005, 45056.49609375, -104074.39900262005, 294.7459081976938, 14.6
169000, -150071.139603206, 45417.6640625, -104653.47554070599, 297.1085593177373, 14.6
170000, -149924.26899773724, 45541.9453125, -104382.32368523724, 297.9215694956032, 14.6
171000, -149637.11860711224, 45304.66015625, -104332.45845086224, 296.3693220963555, 14.6
172000, -149055.09138543255, 45595.125, -103459.96638543255, 298.2694548539596, 14.6
173000, -149951.1525426591, 45007.578125, -104943.57441765911, 294.42590170858716, 14.6
174000, -149300.08564812786, 45325.8515625, -103974.23408562786, 296.5079498375839, 14.6
175000, -148791.00166375286, 45821.796875, -102969.20478875286, 299.75227339184, 14.6
176000, -148889.68696648724, 45159.7265625, -103729.96040398724, 295.42121056035603, 14.6
177000, -149260.274368831, 45207.546875, -104052.72749383099, 295.73403651576945, 14.6
178000, -150057.53950554974, 45856.4375, -104201.10200554974, 299.97888183593466, 14.6
179000, -149789.1737828935, 45560.30859375, -104228.86518914349, 298.04169650233405, 14.6
180000, -149869.69795281536, 45573.80859375, -104295.88935906536, 298.13000940070924, 14.6
181000, -149147.2023473466, 45259.2265625, -103887.97578484661, 296.0721093298619, 14.6
182000, -149441.28657586224, 45306.02734375, -104135.25923211224, 296.378265821596, 14.6
183000, -149945.2599645341, 45345.28125, -104599.97871453411, 296.6350529500023, 14.6
184000, -149733.5207067216, 45462.90234375, -104270.61836297161, 297.40449440919645, 14.6
185000, -149877.20771844036, 45775.50390625, -104101.70381219036, 299.44943885519524, 14.6
186000, -149674.8495641435, 45535.375, -104139.47456414349, 297.87858850744726, 14.6
187000, -149116.42158562786, 45437.1640625, -103679.25752312786, 297.2361223931681, 14.6
188000, -148520.2902379716, 45228.796875, -103291.49336297161, 295.87304755950817, 14.6
189000, -150745.047806331, 45593.65625, -105151.39155633099, 298.2598467377012, 14.6
190000, -149824.41645867474, 45414.76953125, -104409.64692742474, 297.08962417372805, 14.6
191000, -150045.69575554974, 45398.72265625, -104646.97309929974, 296.98465039290477, 14.6
192000, -149777.5526891435, 45361.4140625, -104416.13862664349, 296.74058890784073, 14.6
193000, -149808.6425328935, 45337.6171875, -104471.02534539349, 296.5849169816539, 14.6
194000, -149972.7306676591, 45670.984375, -104301.74629265911, 298.7657038373062, 14.6
195000, -151018.2069860185, 46301.48046875, -104716.72651726849, 302.89021772273503, 14.6
196000, -149069.6855016435, 46267.6875, -102801.99800164349, 302.66915438828954, 14.6
197000, -150197.2609410966, 45653.03515625, -104544.22578484661, 298.6482855016482, 14.6
198000, -149269.50080926067, 45633.6328125, -103635.86799676067, 298.5213612637346, 14.6
199000, -149734.12934929974, 45323.05859375, -104411.07075554974, 296.4896790845925, 14.6
200000, -150286.4248815263, 45573.8203125, -104712.6045690263, 298.1300860612113, 14.6
201000, -149149.4413610185, 45300.359375, -103849.08198601849, 296.34118769209886, 14.6
202000, -150203.8107457841, 46035.875, -104167.93574578411, 301.1527074435047, 14.6
203000, -149167.0272985185, 45697.5234375, -103469.50386101849, 298.9393143209755, 14.6
204000, -149310.98994500286, 45509.78515625, -103801.20478875286, 297.711187524445, 14.6
205000, -148520.7111364091, 45345.328125, -103175.38301140911, 296.6353595920106, 14.6
206000, -148649.7668004716, 46291.8828125, -102357.88398797161, 302.82743277154646, 14.6
