 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.437642745 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 0.575
AmoebaElecCharge: -0.0 e
Potential Energy after reinitialization: -152152.4366661825 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -151899.65834587, 45079.15234375, -106820.50600212, 294.99038688281166, 0
2000, -152234.42787712, 45563.5234375, -106670.90443962, 298.1600298088942, 16.7
3000, -151957.2589318075, 45666.46875, -106290.7901818075, 298.8336866099488, 16.6
4000, -151960.50453727625, 45537.4140625, -106423.09047477625, 297.98917445265795, 16.6
5000, -152718.08656852625, 45213.2421875, -107504.84438102625, 295.8678482552713, 16.6
6000, -152557.179830245, 45389.0078125, -107168.172017745, 297.01802892690586, 16.6
7000, -151815.3370568075, 45684.0, -106131.3370568075, 298.9484081597376, 16.6
8000, -151973.14784782313, 45975.8671875, -105997.28066032313, 300.8583379184537, 16.5
9000, -152438.46523063563, 45918.9140625, -106519.55116813563, 300.48564625269603, 16.4
10000, -151247.87245719813, 45912.55859375, -105335.31386344813, 300.44405713471326, 16.3
11000, -152073.16200797938, 45902.296875, -106170.86513297938, 300.37690617408606, 16.2
12000, -152709.59364860438, 46006.46875, -106703.12489860438, 301.05858939373115, 16.1
13000, -152222.04848258875, 46265.75, -105956.29848258875, 302.7552822611063, 16
14000, -152836.15102165125, 45808.671875, -107027.47914665125, 299.76423992958127, 16
15000, -152579.77235954188, 45345.9296875, -107233.84267204188, 296.73613292622167, 15.9
16000, -153485.51332633875, 45538.7734375, -107946.73988883875, 297.9980699738982, 15.9
17000, -152443.15956657313, 45259.05859375, -107184.10097282313, 296.16766310764933, 15.9
18000, -152213.52699821375, 45236.6953125, -106976.83168571375, 296.02132155850927, 15.8
19000, -152148.56410758875, 45605.84375, -106542.72035758875, 298.4369668121053, 15.8
20000, -153535.00673454188, 45382.765625, -108152.24110954188, 296.97718110235985, 15.8
21000, -152275.24159782313, 45209.7109375, -107065.53066032313, 295.8447403495207, 15.8
22000, -152330.09999626063, 45394.26953125, -106935.83046501063, 297.05246072894806, 15.8
