 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Adding Restraint with parameters:  [(0, 1), (6275.999999999999, 0.0, 1.0)]
Using PBC Conditions on Restraint?  True
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9, 'CustomCentroidBondForce': 10}
Initial Potential Energy: -150193.49277169353 kJ/mol
Alchemical atoms: [217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242]
AmoebaVdwLambda: 0.7
AmoebaElecCharge: 0.20472 e
Potential Energy after reinitialization: -149822.44560296184 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -149396.4431462968, 45922.6015625, -103473.8415837968, 300.4117070305755, 0
2000, -150470.629257747, 45484.02734375, -104986.601913997, 297.5426877409132, 25.9
3000, -149885.09524590618, 45910.33203125, -103974.76321465618, 300.3314434849168, 26.2
4000, -149727.13087517864, 45946.703125, -103780.42775017864, 300.56937212981586, 26.3
5000, -149834.19834954388, 45548.74609375, -104285.45225579388, 297.96605814029977, 26.4
6000, -149245.56457574017, 45349.046875, -103896.51770074017, 296.65968652466483, 26.4
7000, -149136.2133641923, 46014.1484375, -103122.06492669231, 301.0105788726821, 26.4
8000, -149193.59472710735, 45599.0234375, -103594.57128960735, 298.29495724764547, 26.4
9000, -149313.43918664104, 46354.0859375, -102959.35324914104, 303.2343467164904, 26.4
10000, -149410.64799553997, 45148.9375, -104261.71049553997, 295.35063179145783, 26.4
11000, -149619.77899987347, 45886.28125, -103733.49774987347, 300.1741105811853, 26.4
12000, -150087.4618383134, 45500.0078125, -104587.45402581341, 297.64722711222475, 26.3
13000, -149282.94451195843, 45258.8125, -104024.13201195843, 296.0694006587891, 26.3
14000, -150030.793320247, 45752.85546875, -104277.937851497, 299.3012796582105, 26.3
15000, -148656.24293572552, 46437.91015625, -102218.33277947552, 303.7826992877383, 26.3
16000, -148596.80064446575, 45433.734375, -103163.06626946575, 297.2136864195647, 26.3
17000, -148279.537460872, 45661.4375, -102618.099960872, 298.70325108162655, 26.3
18000, -149339.50004632122, 45675.8515625, -103663.64848382122, 298.79754349916254, 26.3
19000, -149439.58116967327, 45955.890625, -103483.69054467327, 300.6294739634323, 26.2
20000, -149199.280228206, 44903.05859375, -104296.22163445599, 293.7421666906981, 26.2
21000, -149269.86540276653, 45628.97265625, -103640.89274651653, 298.49087593741467, 26.2
22000, -149656.01860100872, 45725.55859375, -103930.46000725872, 299.12271179540795, 26.2
23000, -149660.57507378704, 45833.98046875, -103826.59460503704, 299.83197476048355, 26.2
24000, -149139.23721367962, 46081.9609375, -103057.27627617962, 301.454187644613, 26.2
25000, -148622.88340813763, 45832.58203125, -102790.30137688763, 299.8228266072375, 26.2
26000, -149491.05996758587, 45354.3828125, -104136.67715508587, 296.69459260660363, 26.2
27000, -149560.95860345013, 45857.65625, -103703.30235345013, 299.986854528149, 26.1
28000, -149843.9780278886, 45561.17578125, -104282.8022466386, 298.0473693794866, 26.1
29000, -149669.08346612102, 45531.19140625, -104137.89205987102, 297.8512207082112, 26.1
30000, -150074.45731408245, 45058.55859375, -105015.89872033245, 294.75940044605665, 26.1
31000, -149673.04335076458, 45217.8828125, -104455.16053826458, 295.80165107858795, 26.1
32000, -148665.65708214886, 45508.0, -103157.65708214886, 297.69950957463095, 26.1
33000, -149394.6153264726, 46216.8125, -103177.80282647259, 302.3363455953387, 26.1
34000, -149807.16606194622, 45906.51171875, -103900.65434319622, 300.30645216124464, 26.1
35000, -149617.81080681927, 45440.41015625, -104177.40065056927, 297.25735735223924, 26.1
36000, -149667.1319280351, 45205.95703125, -104461.17489678509, 295.7236362409898, 26.1
37000, -150066.90093285686, 45320.71875, -104746.18218285686, 296.47437253768084, 26.1
38000, -149131.2750402177, 45849.640625, -103281.6344152177, 299.9344187447388, 26.1
39000, -149912.8651586259, 45406.50390625, -104506.36125237591, 297.03555296627377, 26.1
40000, -149732.16322381145, 45231.265625, -104500.89759881145, 295.88919737194254, 26.1
41000, -149122.81108147747, 45987.40625, -103135.40483147747, 300.8356396069771, 26.1
42000, -149005.58982903606, 45739.55859375, -103266.03123528606, 299.2142955418711, 26.1
43000, -149171.2804723466, 45849.6484375, -103321.63203484661, 299.9344698517402, 26.1
44000, -149051.4257207597, 45160.96875, -103890.4569707597, 295.4293365735746, 26.1
45000, -149815.3267980302, 45305.171875, -104510.1549230302, 296.37266960494554, 26.1
46000, -150274.35774285442, 45428.94921875, -104845.40852410442, 297.1823833812228, 26.1
47000, -150397.30178887493, 45445.00390625, -104952.29788262493, 297.28740826904743, 26.1
48000, -149880.15876824505, 45441.46875, -104438.69001824505, 297.26428235092544, 26.1
49000, -150099.60350091106, 45122.17578125, -104977.42771966106, 295.17556475824944, 26.1
50000, -149149.60983330852, 45385.9609375, -103763.64889580852, 296.9011671061595, 26.1
51000, -149154.09351403362, 45247.8515625, -103906.24195153362, 295.99769753586065, 26.1
52000, -150370.424759456, 45925.546875, -104444.87788445599, 300.4309743700937, 26.1
53000, -149715.52418191082, 45268.08984375, -104447.43433816082, 296.13009022292135, 26.1
54000, -149602.38363701946, 45874.9453125, -103727.43832451946, 300.0999543221909, 26.1
55000, -149460.12375695354, 46201.2890625, -103258.83469445354, 302.23479598360746, 26.1
56000, -149033.90475518352, 45677.96875, -103355.93600518352, 298.811393496535, 26.1
57000, -148650.50518853313, 45323.328125, -103327.17706353313, 296.49144227613994, 26.1
58000, -149382.07197625286, 46008.1328125, -103373.93916375286, 300.9712264816238, 26.1
59000, -149084.59376580364, 45558.15625, -103526.43751580364, 298.0276165234553, 26.1
60000, -149937.8510595048, 45776.79296875, -104161.05809075481, 299.4578715104221, 26.1
61000, -148845.2824407304, 46072.16796875, -102773.1144719804, 301.39012501839, 26.1
62000, -148932.93037469036, 45646.78515625, -103286.14521844036, 298.6073999005486, 26.1
63000, -149290.26089532024, 46005.2578125, -103285.00308282024, 300.95241910511794, 26.1
64000, -149185.37210137493, 45826.453125, -103358.91897637493, 299.7827331646592, 26.1
65000, -150665.66307885296, 45571.51953125, -105094.14354760296, 298.11503504930647, 26.1
66000, -149648.4100957597, 45480.15625, -104168.2538457597, 297.51736422173207, 26.1
67000, -150147.45707757122, 45552.34375, -104595.11332757122, 297.9895929144327, 26.1
68000, -148826.54869897015, 45473.078125, -103353.47057397015, 297.4710612784868, 26.1
69000, -150067.97822625286, 45808.7109375, -104259.26728875286, 299.66666916453767, 26.1
70000, -148810.6953969682, 45719.34765625, -103091.34774071819, 299.08208172931523, 26.1
71000, -149478.86608941204, 45912.9375, -103565.92858941204, 300.3484876698752, 26.1
72000, -149650.74028069622, 45633.59375, -104017.14653069622, 298.5211057287278, 26.1
73000, -148660.75465447552, 45299.06640625, -103361.68824822552, 296.33272948337134, 26.1
74000, -149519.0025792802, 45710.09375, -103808.9088292802, 299.0215454861871, 26.1
75000, -148545.12432915813, 45737.984375, -102807.13995415813, 299.2039974810941, 26.1
76000, -148968.90016228802, 46071.03515625, -102897.86500603802, 301.3827145031907, 26.1
77000, -148571.2534185136, 45349.515625, -103221.7377935136, 296.6627529447473, 26.1
78000, -149011.1015020097, 45606.94921875, -103404.1522832597, 298.3468053005399, 26.1
79000, -150431.83833367474, 45917.609375, -104514.22895867474, 300.37904965669713, 26.1
80000, -149237.74871880657, 45856.78125, -103380.96746880657, 299.9811305439951, 26.1
81000, -149286.12922722942, 45476.34765625, -103809.78157097942, 297.49244955856204, 26.1
82000, -150361.63906914837, 45153.7578125, -105207.88125664837, 295.3821648113059, 26.1
83000, -150228.22505242474, 45558.1640625, -104670.06098992474, 298.02766763045673, 26.1
84000, -149784.7816167558, 45740.26953125, -104044.51208550579, 299.21894627899616, 26.1
85000, -149765.20811516888, 45406.2109375, -104358.99717766888, 297.03363645372224, 26.1
