 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.42787712 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 0.525
AmoebaElecCharge: -0.0 e
Potential Energy after reinitialization: -152150.86586540125 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -153029.44765251063, 45885.8203125, -107143.62734001063, 300.2690863218113, 0
2000, -153350.19765251063, 45224.6953125, -108125.50234001063, 295.9427955779052, 16.8
3000, -153398.64491813563, 45530.7734375, -107867.87148063563, 297.9457193201622, 16.8
4000, -152123.80678337, 45849.078125, -106274.72865837, 300.0286516298966, 16.8
5000, -153038.22719352625, 45390.0703125, -107648.15688102625, 297.02498174810523, 16.7
6000, -152877.31068962, 45739.43359375, -107137.87709587, 299.3111562687065, 16.7
7000, -152726.28871696375, 45922.90625, -106803.38246696375, 300.5117704558787, 16.7
8000, -151839.32192008875, 45107.32421875, -106731.99770133875, 295.1747388919642, 16.6
9000, -152288.3976036825, 45587.20703125, -106701.1905724325, 298.3150112608481, 16.6
10000, -152666.82851188563, 45699.01171875, -106967.81679313563, 299.0466423210206, 16.6
11000, -153439.22841422938, 45430.5625, -108008.66591422938, 297.28995580895867, 16.6
12000, -152249.6339318075, 45641.5234375, -106608.1104943075, 298.6704486828207, 16.6
13000, -152220.3320519247, 45421.703125, -106798.62892692469, 297.23198154984084, 16.6
14000, -151826.5401818075, 44866.8046875, -106959.7354943075, 293.6008195548108, 16.6
15000, -153095.71523063563, 45414.17578125, -107681.53944938563, 297.1827238790647, 16.6
16000, -152982.91005485438, 45592.7734375, -107390.13661735438, 298.35143688661657, 16.6
17000, -153159.21132438563, 45727.03125, -107432.18007438563, 299.22999741831, 16.6
18000, -152300.94521110438, 45067.96875, -107232.97646110438, 294.91720332732024, 16.6
19000, -152931.7823693075, 45005.22265625, -107926.5597130575, 294.5066034489207, 16.6
20000, -152052.543111495, 45973.33984375, -106079.203267745, 300.8417994062626, 16.6
21000, -152936.28603141688, 45407.140625, -107529.14540641688, 297.1366870004619, 16.6
22000, -152000.004048995, 45223.203125, -106776.800923995, 295.93303095401495, 16.6
23000, -152449.6417443075, 45260.25390625, -107189.3878380575, 296.1754850314986, 16.6
24000, -151892.58559196375, 46265.37109375, -105627.21449821375, 302.75280276236975, 16.6
25000, -151609.37709587, 45937.76171875, -105671.61537712, 300.608982143456, 16.6
26000, -152693.12318962, 45685.46484375, -107007.65834587, 298.9579938507293, 16.6
27000, -152295.43300407313, 45581.0625, -106714.37050407313, 298.2748024823682, 16.6
28000, -152499.29140251063, 44880.078125, -107619.21327751063, 293.6876786961171, 16.6
29000, -152599.34340446375, 45830.3203125, -106769.02309196375, 299.9059036615174, 16.6
30000, -152766.18007438563, 45837.8984375, -106928.28163688563, 299.95549363624787, 16.6
31000, -153337.05043571375, 45781.2109375, -107555.83949821375, 299.58454017579004, 16.6
32000, -152615.57802360438, 45639.609375, -106975.96864860438, 298.65792337992485, 16.6
33000, -151874.36659782313, 45777.4921875, -106096.87441032313, 299.5602053015924, 16.6
34000, -152877.49770133875, 45796.4140625, -107081.08363883875, 299.68402686736266, 16.6
35000, -152368.54140251063, 45605.98046875, -106762.56093376063, 298.43786147659785, 16.6
36000, -152061.03944938563, 45419.75390625, -106641.28554313563, 297.21922619036116, 16.6
37000, -152838.34364860438, 45507.76171875, -107330.58192985438, 297.79513450514304, 16.6
38000, -152817.66103141688, 45484.1875, -107333.47353141688, 297.6408687847832, 16.6
39000, -153030.22133415125, 45658.453125, -107371.76820915125, 298.7812337088422, 16.6
40000, -153376.26381462, 45890.0859375, -107486.17787712, 300.2969998539792, 16.6
41000, -152006.34145133875, 45831.5859375, -106174.75551383875, 299.9141856985343, 16.6
42000, -153022.24306266688, 46190.7734375, -106831.46962516688, 302.26464825338667, 16.6
43000, -151716.7784630575, 45547.35546875, -106169.4229943075, 298.05422934218836, 16.6
44000, -152502.371236495, 45631.9375, -106870.433736495, 298.6077199209709, 16.6
45000, -151815.31703727625, 45903.6171875, -105911.69984977625, 300.3855460768999, 16.6
46000, -151748.72255485438, 45391.21484375, -106357.50771110438, 297.032471368, 16.6
47000, -151338.87929313563, 45287.6484375, -106051.23085563563, 296.3547502339649, 16.6
48000, -151672.63442008875, 45165.8671875, -106506.76723258875, 295.5578342276782, 16.6
49000, -152808.88149040125, 45814.18359375, -106994.69789665125, 299.80030768955277, 16.6
50000, -152566.10414665125, 45582.9296875, -106983.17445915125, 298.2870210431523, 16.6
51000, -152389.72914665125, 45359.1171875, -107030.61195915125, 296.82242970698974, 16.6
52000, -152903.24257438563, 46080.62109375, -106822.62148063563, 301.5438298526528, 16.6
53000, -152381.472798995, 45703.90234375, -106677.570455245, 299.07864574801164, 16.6
54000, -152575.66640251063, 45833.33203125, -106742.33437126063, 299.9256118421964, 16.6
55000, -151082.57484977625, 45501.53125, -105581.04359977625, 297.754363366125, 16.6
56000, -152261.57509391688, 46003.5234375, -106258.05165641688, 301.03931576437714, 16.6
57000, -151718.07704704188, 45618.78125, -106099.29579704188, 298.521627634944, 16.6
58000, -151546.52553337, 45861.9453125, -105684.58022087, 300.1128523395677, 16.6
59000, -151987.0772911825, 45655.05859375, -106332.0186974325, 298.7590204675841, 16.5
60000, -152155.75356071375, 45370.54296875, -106785.21059196375, 296.89719809672505, 16.5
61000, -152449.43691032313, 45247.6953125, -107201.74159782313, 296.09330370739633, 16.5
62000, -153286.43324821375, 46185.1015625, -107101.33168571375, 302.22753245786674, 16.5
63000, -151973.26357047938, 45502.87890625, -106470.38466422938, 297.76318220183737, 16.5
64000, -151573.75942008875, 45760.53125, -105813.22817008875, 299.4492157808298, 16.5
65000, -151648.95058219813, 45550.8046875, -106098.14589469813, 298.0768004492435, 16.5
66000, -152136.90492790125, 45824.875, -106312.02992790125, 299.8702704528709, 16.5
67000, -152066.58485954188, 45494.2109375, -106572.37392204188, 297.7064604730091, 16.5
68000, -152200.51625602625, 46076.78125, -106123.73500602625, 301.51870256133316, 16.5
69000, -152845.28871696375, 45924.29296875, -106920.99574821375, 300.52084491001756, 16.5
70000, -152562.32362907313, 46018.765625, -106543.55800407313, 301.1390580743762, 16.5
71000, -152434.84975212, 45284.8515625, -107149.99818962, 296.33644795463135, 16.5
72000, -152258.01747672938, 45433.63671875, -106824.38075797938, 297.3100729791199, 16.5
73000, -151824.74550407313, 44927.796875, -106896.94862907313, 293.99994216586293, 16.5
74000, -152639.8722130575, 45806.53125, -106833.3409630575, 299.7502320398121, 16.5
75000, -152374.4698693075, 45765.89453125, -106608.5753380575, 299.48431219078077, 16.5
76000, -152213.81435172938, 45646.1796875, -106567.63466422938, 298.700918399253, 16.5
77000, -152379.91298454188, 45739.0859375, -106640.82704704188, 299.30888126471115, 16.5
78000, -152671.144673995, 46181.0859375, -106490.058736495, 302.20125488362817, 16.5
79000, -152279.40199821375, 45487.6796875, -106791.72231071375, 297.6637210721074, 16.5
80000, -152541.14418571375, 45059.64453125, -107481.49965446375, 294.8627310406447, 16.5
81000, -152485.13246696375, 45724.57421875, -106760.55824821375, 299.2139190192866, 16.5
82000, -152636.117330245, 45596.0078125, -107040.109517745, 298.3726020923263, 16.5
83000, -152112.58412712, 45388.53125, -106724.05287712, 297.01491038210327, 16.5
84000, -152090.88271110438, 45243.7734375, -106847.10927360438, 296.06763961738125, 16.5
85000, -152206.53505485438, 45365.96875, -106840.56630485438, 296.86726517898825, 16.5
86000, -153109.48329704188, 45472.3046875, -107637.17860954188, 297.5631096594584, 16.5
87000, -152417.11269157313, 45600.9375, -106816.17519157313, 298.40486113774375, 16.5
88000, -152344.39833610438, 45712.10546875, -106632.29286735438, 299.1323256175652, 16.5
