 Evaluating /Dedicated/schnieders/programs/stack-2021.1.sh
  Loading Modules
   Stack 2021.1
   GCC 9.3.0
   CMake 3.20.0
   Eigen 3.3.9
   Cuda 11.1.1
   Cuda: /usr/share/apps/2021.1/arch/gcc-9.3.0/cuda-11.1.1
   CudaNN 8.0.5.39-11.1
   Swig 4.0.2_gcc-9.3.0
  Loading software from /Dedicated/schnieders/programs/local
   Ant: /Dedicated/schnieders/programs/apache-ant-1.10.11
   FFX: /Dedicated/schnieders/programs/ffx-builds/forcefieldx-2025-10-14
   GDMA: /Dedicated/schnieders/programs/gdma-2.3
   Groovy: /Dedicated/schnieders/programs/groovy-4.0.1
   Java: /Dedicated/schnieders/programs/jdk-24
   Maven: /Dedicated/schnieders/programs/apache-maven-3.9.5
   VMD: /Dedicated/schnieders/programs/vmd
   NAMD: /Dedicated/schnieders/programs/NAMD_3.0alpha7_Linux-x86_64-multicore-CUDA
   OpenEye: /Dedicated/schnieders/programs/OpenEye
   Tinker: /Dedicated/schnieders/programs/tinker-tools
Force dictionary: {'AmoebaBond': 0, 'PeriodicTorsionForce': 1, 'AmoebaVdwForce': 2, 'AmoebaMultipoleForce': 3, 'HarmonicBondForce': 4, 'CMMotionRemover': 5, 'AmoebaOutOfPlaneBend': 6, 'AmoebaAngle': 7, 'AmoebaInPlaneAngle': 8, 'AmoebaStretchBend': 9}
Initial Potential Energy: -152519.425923995 kJ/mol
Alchemical atoms: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]
AmoebaVdwLambda: 0.625
AmoebaElecCharge: -0.0 e
Potential Energy after reinitialization: -152153.972798995 kJ/mol
#"Step", "Potential Energy (kJ/mole)", "Kinetic Energy (kJ/mole)", "Total Energy (kJ/mole)", "Temperature (K)", "Speed (ns/day)"
1000, -152928.11757438563, 45593.171875, -107334.94569938563, 298.35404419456637, 0
2000, -152901.84731071375, 45519.4609375, -107382.38637321375, 297.8716922238635, 16
3000, -152069.77040641688, 45851.234375, -106218.53603141688, 300.0427617670364, 15.9
4000, -153064.386861495, 45982.63671875, -107081.750142745, 300.9026365917567, 15.8
5000, -151597.14247672938, 45089.890625, -106507.25185172938, 295.0606563882415, 15.7
6000, -152761.17543571375, 45603.54296875, -107157.63246696375, 298.42191088678766, 15.7
7000, -152511.42616813563, 45407.15234375, -107104.27382438563, 297.1367636859898, 15.6
8000, -152269.01064079188, 45876.078125, -106392.93251579188, 300.2053350862558, 15.6
9000, -152174.00868766688, 45494.8515625, -106679.15712516688, 297.7106526152028, 15.5
10000, -153066.37856071375, 45378.953125, -107687.42543571375, 296.9522327439388, 15.5
11000, -152739.55995719813, 45307.89453125, -107431.66542594813, 296.48723726439164, 15.5
12000, -152216.13515251063, 45443.265625, -106772.86952751063, 297.3730829212388, 15.4
13000, -152649.98793571375, 45818.578125, -106831.40981071375, 299.82906476252793, 15.4
14000, -152624.29335563563, 45120.40234375, -107503.89101188563, 295.26031994113816, 15.4
15000, -152557.11391227625, 45178.4140625, -107378.69984977625, 295.6399388662525, 15.3
16000, -153109.68300407313, 45379.921875, -107729.76112907313, 296.9585720809146, 15.3
17000, -152468.30922477625, 45889.890625, -106578.41859977625, 300.29572176184695, 15.3
18000, -152438.96571891688, 45321.01171875, -107117.95400016688, 296.57307393199204, 15.3
19000, -152491.14711540125, 45681.359375, -106809.78774040125, 298.93112835410983, 15.3
20000, -152819.85317008875, 45882.171875, -106937.68129508875, 300.2452115607813, 15.2
21000, -152820.79823844813, 45670.32421875, -107150.47401969813, 298.858916148639, 15.2
22000, -153034.187642745, 45338.40234375, -107695.785298995, 296.6868752554456, 15.2
23000, -152812.95912712, 45325.4375, -107487.52162712, 296.6020354997084, 15.2
24000, -152517.69325797938, 46115.52734375, -106402.16591422938, 301.77225047852454, 15.2
25000, -152023.74037712, 45564.140625, -106459.59975212, 298.164068580032, 15.2
26000, -152588.83656852625, 45565.65625, -107023.18031852625, 298.1739865749781, 15.2
27000, -152790.7745568075, 45547.125, -107243.6495568075, 298.05272119347234, 15.2
28000, -152214.33168571375, 45507.50390625, -106706.82777946375, 297.79344742352856, 15.2
29000, -151773.74477165125, 45684.77734375, -106088.96742790125, 298.9534949664239, 15.2
30000, -152040.80629508875, 45490.2578125, -106550.54848258875, 297.6805918882528, 15.2
31000, -151995.82704704188, 45402.4375, -106593.38954704188, 297.10591054191786, 15.2
32000, -151408.50429313563, 44838.671875, -106569.83241813563, 293.4167231640847, 15.2
33000, -152786.4347130575, 45232.4375, -107553.9972130575, 295.99345915002675, 15.2
34000, -152808.16371696375, 45509.8203125, -107298.34340446375, 297.80860559621675, 15.1
35000, -152651.15443962, 45637.53125, -107013.62318962, 298.64432447963793, 15.1
36000, -152104.59560172938, 46027.5546875, -106077.04091422938, 301.1965722203264, 15.1
37000, -151538.69276969813, 45676.2421875, -105862.45058219813, 298.8976423402455, 15.1
38000, -152842.15370719813, 45488.4140625, -107353.73964469813, 297.66852669852454, 15.1
39000, -152532.71181266688, 45575.296875, -106957.41493766688, 298.2370732026248, 15.1
40000, -153608.05653922938, 45535.72265625, -108072.33388297938, 297.9781061747928, 15.1
41000, -152367.45400016688, 45236.5234375, -107130.93056266688, 296.02019683743293, 15.1
42000, -152631.15590446375, 45456.51171875, -107174.64418571375, 297.4597631296465, 15.1
43000, -152504.68446891688, 45327.3046875, -107177.37978141688, 296.61425406049244, 15.1
44000, -151921.6632286825, 45345.2421875, -106576.4210411825, 296.73163404191627, 15.1
45000, -151651.0030724325, 45903.16796875, -105747.8351036825, 300.38260646499583, 15.1
46000, -151127.39711540125, 46089.77734375, -105037.61977165125, 301.6037468118116, 15.1
47000, -152159.74574821375, 45669.4765625, -106490.26918571375, 298.85336922878514, 15.1
48000, -152444.99452751063, 45802.5, -106642.49452751063, 299.7238522182029, 15.1
49000, -152064.32582633875, 45745.25, -106319.07582633875, 299.34921785240425, 15.1
50000, -152193.52626579188, 45703.296875, -106490.22939079188, 299.0746836624017, 15.1
51000, -152326.84609001063, 46198.68359375, -106128.16249626063, 302.3164109847419, 15.1
52000, -152363.25136344813, 45810.0234375, -106553.22792594813, 299.7730843271363, 15.1
53000, -151962.90028922938, 45662.8203125, -106300.07997672938, 298.8098118489188, 15.1
54000, -152287.69008415125, 46223.4375, -106064.25258415125, 302.4783963815804, 15.1
55000, -151902.20644157313, 44806.59375, -107095.61269157313, 293.2068093122876, 15.1
56000, -152300.375142745, 45557.5, -106742.875142745, 298.1206134475362, 15.1
57000, -152202.31825797938, 45586.46484375, -106615.85341422938, 298.31015451074563, 15.1
58000, -152474.94960563563, 44971.640625, -107503.30898063563, 294.2868482877055, 15.1
59000, -152227.25063102625, 44999.15625, -107228.09438102625, 294.4669059072937, 15.1
60000, -152686.0655724325, 45711.03125, -106975.0343224325, 299.12529611083795, 15.1
61000, -153669.41884391688, 45383.9375, -108285.48134391688, 296.98484965515325, 15.1
62000, -153209.69984977625, 45458.81640625, -107750.88344352625, 297.47484461680676, 15.1
63000, -153226.62758415125, 45277.87890625, -107948.74867790125, 296.2908200655109, 15.1
64000, -152717.34047477625, 46301.12890625, -106416.21156852625, 302.986795869938, 15.1
65000, -152309.30556266688, 45532.625, -106776.68056266688, 297.9578356335757, 15.1
66000, -152108.3624474325, 45705.9453125, -106402.4171349325, 299.0920145917147, 15.1
67000, -151953.02406852625, 45707.015625, -106246.00844352625, 299.0990185365993, 15.1
68000, -153646.20668571375, 45669.4453125, -107976.76137321375, 298.85316473404396, 15.1
69000, -152246.3175255575, 45286.27734375, -106960.0401818075, 296.3457780271966, 15.1
70000, -152680.05409782313, 45431.71875, -107248.33534782313, 297.2975221143815, 15.1
71000, -153090.12782829188, 46213.22265625, -106876.90517204188, 302.4115521630649, 15.1
72000, -152723.77797477625, 45171.3984375, -107552.37953727625, 295.59402979686286, 15.1
73000, -153156.45180290125, 46132.234375, -107024.21742790125, 301.8815784795153, 15.1
74000, -152115.2588097372, 45446.3046875, -106668.95412223719, 297.39297003481624, 15.1
